age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
43,Business,Withdrawal,Groceries,815.78,18418.72,17602.94,0,Mumbai,ATM,UPI / Wallet,0,0,TXN_109427,CUST_19427
56,Savings,Withdrawal,Retail,57.36,22651.17,22593.81,14,Berlin,POS Terminal,Debit Card,0,0,TXN_101749,CUST_11749
25,Business,Deposit,Travel,1.09,24570.89,24569.8,13,New York,Web Browser,Debit Card,0,0,TXN_108925,CUST_18925
23,Checking,Deposit,Retail,44.86,3845.27,3800.41,21,Toronto,POS Terminal,Credit Card,0,0,TXN_112130,CUST_22130
53,Savings,Payment,Travel,337.53,24754.38,24416.85,2,Toronto,ATM,UPI / Wallet,0,0,TXN_113328,CUST_23328
67,Savings,Payment,Groceries,1.95,20073.77,20071.82,4,Toronto,ATM,Debit Card,0,0,TXN_107990,CUST_17990
67,Business,Withdrawal,Electronics,12.04,2583.98,2571.94,5,Singapore,POS Terminal,Credit Card,1,1,TXN_109775,CUST_19775
48,Checking,Deposit,Utilities,38.75,13224.07,13185.32,14,Singapore,ATM,Debit Card,0,0,TXN_106165,CUST_16165
44,Savings,Withdrawal,Entertainment,481.57,25572.59,25091.02,5,Berlin,ATM,UPI / Wallet,0,0,TXN_110706,CUST_20706
78,Savings,Withdrawal,Utilities,212.22,26665.42,26453.2,14,Tokyo,ATM,UPI / Wallet,0,0,TXN_111939,CUST_21939
64,Credit,Withdrawal,Entertainment,1.36,4444.91,4443.55,2,Mumbai,ATM,UPI / Wallet,1,0,TXN_104702,CUST_14702
74,Savings,Transfer,Retail,52.4,5041.47,4989.07,11,Berlin,POS Terminal,Credit Card,0,0,TXN_100186,CUST_10186
34,Checking,Payment,Entertainment,178.7,20423.49,20244.79,3,Mumbai,POS Terminal,Debit Card,0,0,TXN_109064,CUST_19064
34,Savings,Transfer,Electronics,9.37,23995.96,23986.59,23,Singapore,ATM,Credit Card,0,0,TXN_105018,CUST_15018
28,Savings,Transfer,Retail,330.55,19073.41,18742.86,8,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_110054,CUST_20054
26,Checking,Payment,Travel,17.0,25985.54,25968.54,6,Toronto,Web Browser,Credit Card,0,0,TXN_101015,CUST_11015
66,Savings,Transfer,Entertainment,15.17,15818.52,15803.35,7,Toronto,POS Terminal,Credit Card,0,0,TXN_108046,CUST_18046
35,Checking,Withdrawal,Travel,100.19,6576.47,6476.28,7,New York,POS Terminal,UPI / Wallet,1,0,TXN_100777,CUST_10777
64,Checking,Payment,Entertainment,41.57,5647.32,5605.75,13,Tokyo,Mobile App,Wire Transfer,0,0,TXN_112112,CUST_22112
26,Savings,Payment,Travel,149.73,22852.93,22703.2,23,Toronto,Web Browser,Debit Card,1,0,TXN_111188,CUST_21188
73,Credit,Deposit,Retail,19.85,23692.18,23822.33,8,Berlin,Mobile App,UPI / Wallet,0,0,TXN_106598,CUST_16598
21,Savings,Deposit,Entertainment,125.66,24280.6,24154.94,1,London,Web Browser,Debit Card,0,1,TXN_112104,CUST_22104
34,Checking,Withdrawal,Utilities,53.05,5795.57,5742.52,21,Singapore,Mobile App,Credit Card,0,0,TXN_104308,CUST_14308
48,Savings,Payment,Utilities,229.16,23304.35,23075.19,19,Toronto,Web Browser,UPI / Wallet,0,0,TXN_109454,CUST_19454
60,Business,Withdrawal,Retail,43.45,18097.12,18053.67,23,Singapore,ATM,Debit Card,0,0,TXN_107657,CUST_17657
23,Savings,Payment,Travel,51.88,2322.48,2270.6,17,New York,ATM,UPI / Wallet,0,0,TXN_101202,CUST_11202
53,Savings,Deposit,Electronics,30.82,4312.86,4282.04,3,New York,Mobile App,Credit Card,0,0,TXN_101256,CUST_11256
43,Savings,Payment,Retail,20.1,14179.83,14159.73,4,New York,Web Browser,UPI / Wallet,0,0,TXN_108889,CUST_18889
31,Savings,Withdrawal,Travel,16.83,22159.59,22142.76,0,Toronto,ATM,UPI / Wallet,0,0,TXN_112422,CUST_22422
65,Savings,Withdrawal,Travel,14.69,24287.23,24272.54,22,London,Web Browser,Wire Transfer,0,0,TXN_100205,CUST_10205
36,Checking,Payment,Groceries,43.39,22486.42,22443.03,9,Singapore,Mobile App,UPI / Wallet,0,0,TXN_109869,CUST_19869
31,Credit,Payment,Electronics,46.06,17807.78,17761.72,11,London,Mobile App,UPI / Wallet,0,0,TXN_102328,CUST_12328
66,Business,Withdrawal,Travel,37.26,21701.49,21664.23,12,Tokyo,POS Terminal,UPI / Wallet,0,1,TXN_111642,CUST_21642
26,Savings,Payment,Electronics,237.89,24627.69,24389.8,18,New York,POS Terminal,Debit Card,0,1,TXN_108651,CUST_18651
73,Business,Transfer,Retail,26.16,22127.37,22101.21,5,London,ATM,Credit Card,0,0,TXN_107665,CUST_17665
37,Savings,Payment,Retail,2.08,10584.27,10582.19,23,Berlin,Mobile App,Wire Transfer,0,0,TXN_110332,CUST_20332
65,Savings,Transfer,Travel,99.57,5778.9,5679.33,5,Mumbai,ATM,Wire Transfer,0,1,TXN_100283,CUST_10283
68,Checking,Transfer,Electronics,45.63,4326.81,4431.18,23,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_108835,CUST_18835
48,Savings,Deposit,Retail,77.96,8688.1,8610.14,18,London,ATM,UPI / Wallet,0,0,TXN_106495,CUST_16495
46,Checking,Payment,Utilities,125.39,23905.1,23779.71,15,New York,Mobile App,UPI / Wallet,1,0,TXN_112593,CUST_22593
71,Savings,Transfer,Retail,129.05,20026.31,19897.26,3,London,POS Terminal,Wire Transfer,0,0,TXN_101435,CUST_11435
59,Savings,Withdrawal,Electronics,48.49,18125.91,18077.42,8,Toronto,Web Browser,Debit Card,0,1,TXN_104516,CUST_14516
75,Checking,Deposit,Entertainment,189.03,25069.53,24880.5,0,Toronto,Mobile App,Debit Card,0,0,TXN_112023,CUST_22023
69,Savings,Deposit,Entertainment,389.86,20560.88,20171.02,18,Tokyo,Web Browser,Wire Transfer,0,0,TXN_102596,CUST_12596
42,Checking,Transfer,Retail,911.3,22076.78,21165.48,0,Tokyo,POS Terminal,Credit Card,0,0,TXN_108714,CUST_18714
64,Credit,Transfer,Retail,337.83,26812.01,26474.18,13,Singapore,POS Terminal,Debit Card,1,0,TXN_100592,CUST_10592
30,Checking,Transfer,Utilities,19.68,22918.86,22899.18,23,London,ATM,UPI / Wallet,0,0,TXN_104001,CUST_14001
27,Checking,Transfer,Travel,284.02,24279.39,23995.37,15,New York,ATM,Debit Card,1,0,TXN_113123,CUST_23123
33,Credit,Withdrawal,Utilities,25.29,16397.47,16372.18,7,Tokyo,Web Browser,UPI / Wallet,1,0,TXN_108121,CUST_18121
34,Checking,Deposit,Travel,174.45,20023.28,19848.83,23,Toronto,ATM,Debit Card,1,0,TXN_104751,CUST_14751
68,Checking,Payment,Utilities,40.38,6498.33,6457.95,19,Singapore,ATM,Wire Transfer,1,0,TXN_110389,CUST_20389
26,Savings,Withdrawal,Retail,188.28,25516.79,25328.51,4,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_106526,CUST_16526
71,Checking,Withdrawal,Utilities,150.35,24678.73,24528.38,19,Toronto,POS Terminal,Wire Transfer,0,0,TXN_101795,CUST_11795
67,Savings,Payment,Travel,103.0,1711.39,1758.39,3,Toronto,ATM,Debit Card,0,1,TXN_105944,CUST_15944
25,Credit,Withdrawal,Travel,0.88,22231.87,22230.99,18,Toronto,Mobile App,Credit Card,0,0,TXN_104726,CUST_14726
26,Savings,Withdrawal,Electronics,18.35,2750.74,2732.39,22,Toronto,Mobile App,UPI / Wallet,0,0,TXN_108281,CUST_18281
76,Credit,Withdrawal,Entertainment,103.63,4570.51,4466.88,23,London,ATM,Credit Card,0,0,TXN_102570,CUST_12570
23,Savings,Transfer,Retail,41.41,16863.21,16821.8,16,London,POS Terminal,Wire Transfer,0,0,TXN_107264,CUST_17264
63,Savings,Withdrawal,Travel,432.07,11366.47,10934.4,22,Mumbai,Web Browser,Debit Card,0,0,TXN_109401,CUST_19401
30,Checking,Payment,Entertainment,20.43,25044.82,25024.39,11,London,POS Terminal,Credit Card,0,0,TXN_100633,CUST_10633
30,Checking,Payment,Entertainment,88.15,6342.36,6254.21,17,New York,Mobile App,Wire Transfer,0,0,TXN_104691,CUST_14691
72,Checking,Withdrawal,Travel,89.21,24894.64,24805.43,23,New York,ATM,Debit Card,1,0,TXN_108331,CUST_18331
70,Checking,Transfer,Utilities,30.27,13925.6,13895.33,2,Toronto,Web Browser,Debit Card,0,0,TXN_111012,CUST_21012
65,Checking,Withdrawal,Utilities,70.1,26791.51,26721.41,18,Tokyo,ATM,Debit Card,0,0,TXN_112529,CUST_22529
66,Checking,Deposit,Retail,30.94,21542.85,21511.91,0,New York,ATM,UPI / Wallet,0,0,TXN_110615,CUST_20615
50,Checking,Deposit,Utilities,0.6,2984.99,2984.39,10,Singapore,POS Terminal,Wire Transfer,0,0,TXN_101270,CUST_11270
76,Savings,Deposit,Entertainment,34.97,15933.94,15898.97,0,London,Mobile App,Credit Card,0,0,TXN_100501,CUST_10501
52,Checking,Deposit,Electronics,8.9,20450.17,20441.27,14,Toronto,Web Browser,Debit Card,1,0,TXN_109520,CUST_19520
40,Checking,Transfer,Entertainment,151.91,25293.98,25142.07,13,Berlin,ATM,Credit Card,0,0,TXN_105177,CUST_15177
29,Savings,Withdrawal,Utilities,138.55,24809.63,24671.08,9,Tokyo,Mobile App,Debit Card,0,0,TXN_111760,CUST_21760
31,Savings,Transfer,Retail,9.66,23842.66,23833.0,16,New York,Mobile App,Debit Card,0,0,TXN_105224,CUST_15224
48,Savings,Payment,Utilities,181.79,26027.62,25845.83,1,New York,ATM,Credit Card,1,1,TXN_110967,CUST_20967
70,Business,Payment,Electronics,29.38,24247.67,24218.29,9,Berlin,Mobile App,Debit Card,0,0,TXN_107036,CUST_17036
49,Business,Payment,Utilities,156.38,3236.96,3080.58,12,New York,Mobile App,Wire Transfer,0,0,TXN_104607,CUST_14607
48,Checking,Payment,Groceries,333.87,22848.97,22515.1,8,Tokyo,Web Browser,Credit Card,0,0,TXN_111645,CUST_21645
64,Credit,Payment,Travel,30.05,24016.85,23986.8,8,New York,ATM,Credit Card,0,0,TXN_112060,CUST_22060
35,Credit,Deposit,Utilities,436.78,28232.69,27795.91,5,Tokyo,ATM,Wire Transfer,0,0,TXN_102890,CUST_12890
46,Checking,Payment,Entertainment,31.76,22414.36,22382.6,4,London,Web Browser,Debit Card,0,0,TXN_113155,CUST_23155
38,Savings,Transfer,Groceries,160.74,3548.58,3387.84,11,London,Mobile App,Wire Transfer,0,0,TXN_112844,CUST_22844
28,Savings,Payment,Travel,65.43,23941.3,23875.87,9,Toronto,Web Browser,Wire Transfer,0,0,TXN_111059,CUST_21059
49,Checking,Payment,Travel,27.22,4550.89,4523.67,8,Tokyo,ATM,Wire Transfer,0,0,TXN_109057,CUST_19057
20,Checking,Payment,Travel,12.28,3330.75,3318.47,4,Toronto,ATM,Debit Card,0,0,TXN_104014,CUST_14014
77,Checking,Deposit,Groceries,20.82,23516.92,23496.1,1,Mumbai,Mobile App,Credit Card,0,0,TXN_112231,CUST_22231
70,Checking,Deposit,Entertainment,722.68,23779.68,23057.0,4,Singapore,Mobile App,Credit Card,0,0,TXN_105654,CUST_15654
34,Savings,Deposit,Groceries,114.18,18444.95,18330.77,23,Toronto,ATM,UPI / Wallet,0,0,TXN_102475,CUST_12475
74,Savings,Payment,Entertainment,8.28,21524.17,21515.89,6,Toronto,Mobile App,Credit Card,0,0,TXN_108917,CUST_18917
72,Checking,Payment,Retail,117.69,24588.0,24470.31,21,Toronto,Mobile App,UPI / Wallet,0,0,TXN_110667,CUST_20667
29,Savings,Withdrawal,Travel,18.7,4930.68,4911.98,1,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_110381,CUST_20381
19,Savings,Transfer,Utilities,38.5,1416.1,1377.6,20,New York,POS Terminal,Debit Card,0,0,TXN_107746,CUST_17746
61,Credit,Payment,Retail,236.23,18642.48,18406.25,20,New York,ATM,UPI / Wallet,0,0,TXN_113193,CUST_23193
71,Checking,Payment,Entertainment,26.5,16034.61,16008.11,15,New York,ATM,UPI / Wallet,0,0,TXN_108771,CUST_18771
25,Savings,Transfer,Retail,24.15,20957.35,20933.2,11,Singapore,ATM,UPI / Wallet,0,0,TXN_111328,CUST_21328
71,Checking,Withdrawal,Travel,14.96,24174.49,24159.53,19,Singapore,Web Browser,Wire Transfer,0,0,TXN_102088,CUST_12088
77,Checking,Deposit,Entertainment,68.52,22738.92,22820.4,9,Toronto,ATM,Debit Card,0,0,TXN_100449,CUST_10449
67,Savings,Payment,Electronics,83.51,18426.51,18343.0,18,New York,ATM,Debit Card,0,0,TXN_110953,CUST_20953
36,Checking,Transfer,Entertainment,22.23,1563.59,1541.36,13,Toronto,ATM,UPI / Wallet,0,0,TXN_111295,CUST_21295
75,Savings,Transfer,Retail,16.16,22026.08,22009.92,0,Singapore,ATM,Credit Card,0,0,TXN_111021,CUST_21021
67,Checking,Transfer,Travel,217.12,20226.97,20009.85,3,Berlin,Web Browser,UPI / Wallet,1,0,TXN_112673,CUST_22673
74,Savings,Transfer,Entertainment,51.39,17245.81,17194.42,19,Singapore,ATM,Debit Card,0,0,TXN_101365,CUST_11365
31,Savings,Withdrawal,Retail,216.2,17914.95,17698.75,2,Mumbai,ATM,Debit Card,0,1,TXN_113116,CUST_23116
69,Savings,Withdrawal,Entertainment,27.55,26400.77,26373.22,5,Singapore,ATM,Debit Card,1,0,TXN_102459,CUST_12459
73,Savings,Payment,Retail,7.72,22728.92,22721.2,2,Berlin,Web Browser,Wire Transfer,0,0,TXN_108193,CUST_18193
75,Credit,Transfer,Travel,18.69,9075.27,9056.58,8,Singapore,Web Browser,UPI / Wallet,0,1,TXN_106593,CUST_16593
77,Checking,Withdrawal,Entertainment,21.09,622.51,601.42,7,New York,Mobile App,UPI / Wallet,0,1,TXN_108665,CUST_18665
22,Checking,Payment,Entertainment,17.16,795.08,927.92,2,Toronto,Web Browser,Credit Card,0,0,TXN_101904,CUST_11904
68,Savings,Payment,Electronics,30.91,5855.83,5824.92,19,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_104872,CUST_14872
68,Checking,Deposit,Travel,6.38,25290.87,25284.49,9,Singapore,ATM,Debit Card,0,0,TXN_104396,CUST_14396
79,Checking,Transfer,Utilities,613.35,22975.72,22362.37,7,Toronto,Web Browser,Debit Card,0,0,TXN_107611,CUST_17611
32,Checking,Withdrawal,Retail,388.18,5343.25,4955.07,16,New York,POS Terminal,Credit Card,0,1,TXN_106252,CUST_16252
80,Savings,Payment,Utilities,120.19,24346.93,24226.74,7,Berlin,ATM,UPI / Wallet,0,1,TXN_111932,CUST_21932
44,Credit,Payment,Utilities,19.26,17069.54,17050.28,22,New York,Mobile App,Credit Card,0,0,TXN_100328,CUST_10328
69,Checking,Payment,Entertainment,170.84,26867.02,26696.18,21,Tokyo,ATM,Credit Card,0,0,TXN_101471,CUST_11471
37,Savings,Payment,Entertainment,24.55,18956.7,18932.15,15,New York,ATM,UPI / Wallet,0,1,TXN_108791,CUST_18791
28,Credit,Transfer,Travel,33.96,20060.98,20027.02,19,Singapore,POS Terminal,Debit Card,0,0,TXN_103851,CUST_13851
44,Savings,Payment,Travel,133.65,21396.67,21263.02,20,Singapore,POS Terminal,Wire Transfer,0,0,TXN_111974,CUST_21974
79,Business,Deposit,Utilities,23.76,2156.58,2132.82,5,Tokyo,Mobile App,UPI / Wallet,1,0,TXN_105963,CUST_15963
34,Checking,Deposit,Utilities,58.49,15714.25,15655.76,4,New York,ATM,UPI / Wallet,0,0,TXN_104550,CUST_14550
30,Savings,Payment,Retail,20.97,16883.51,16862.54,3,Toronto,Web Browser,Credit Card,0,0,TXN_106810,CUST_16810
73,Credit,Transfer,Travel,14.39,27714.14,27849.75,11,Berlin,POS Terminal,Wire Transfer,1,0,TXN_102734,CUST_12734
66,Credit,Deposit,Utilities,16.67,26600.83,26584.16,23,London,Mobile App,Debit Card,0,0,TXN_103168,CUST_13168
25,Checking,Withdrawal,Groceries,6.42,27358.94,27352.52,22,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_108339,CUST_18339
68,Savings,Payment,Travel,126.14,13715.43,13589.29,0,Mumbai,Web Browser,Debit Card,0,0,TXN_104034,CUST_14034
30,Credit,Withdrawal,Utilities,8.29,22019.04,22010.75,18,Singapore,POS Terminal,Credit Card,0,0,TXN_107203,CUST_17203
41,Savings,Withdrawal,Retail,3.23,21761.75,21758.52,9,Mumbai,ATM,Wire Transfer,0,0,TXN_112185,CUST_22185
55,Savings,Payment,Entertainment,79.35,23198.55,23119.2,9,Tokyo,Web Browser,Credit Card,0,0,TXN_102957,CUST_12957
52,Savings,Payment,Groceries,20.72,3790.56,3769.84,18,Toronto,Mobile App,Debit Card,0,0,TXN_104450,CUST_14450
35,Savings,Transfer,Retail,35.22,5538.29,5503.07,16,Toronto,Mobile App,Credit Card,0,0,TXN_108250,CUST_18250
57,Savings,Payment,Entertainment,163.93,5870.43,5706.5,1,New York,ATM,UPI / Wallet,1,0,TXN_110914,CUST_20914
34,Business,Transfer,Entertainment,13.11,21062.58,21049.47,14,Singapore,POS Terminal,Debit Card,0,0,TXN_106206,CUST_16206
20,Checking,Payment,Entertainment,42.25,27415.31,27373.06,21,Toronto,ATM,Credit Card,0,1,TXN_101306,CUST_11306
73,Savings,Withdrawal,Travel,555.69,24940.0,24384.31,3,New York,POS Terminal,UPI / Wallet,0,0,TXN_102150,CUST_12150
33,Savings,Withdrawal,Travel,3.92,23901.17,23897.25,14,London,Web Browser,Debit Card,0,0,TXN_106262,CUST_16262
57,Credit,Withdrawal,Entertainment,21.92,14137.81,14265.89,18,New York,Mobile App,Credit Card,0,1,TXN_113361,CUST_23361
32,Checking,Payment,Electronics,353.89,18611.53,18257.64,22,New York,ATM,UPI / Wallet,0,1,TXN_112592,CUST_22592
63,Checking,Payment,Travel,16.61,20693.53,20676.92,8,London,Mobile App,UPI / Wallet,0,0,TXN_112941,CUST_22941
65,Checking,Transfer,Entertainment,33.62,17737.16,17703.54,7,London,ATM,UPI / Wallet,0,0,TXN_102463,CUST_12463
70,Savings,Payment,Travel,156.41,23636.64,23480.23,23,Singapore,POS Terminal,Debit Card,0,0,TXN_108248,CUST_18248
67,Savings,Transfer,Retail,14.67,6338.09,6323.42,6,Mumbai,Mobile App,Wire Transfer,1,0,TXN_107053,CUST_17053
38,Credit,Payment,Entertainment,156.56,20874.9,20718.34,15,New York,Web Browser,UPI / Wallet,0,0,TXN_102005,CUST_12005
62,Savings,Withdrawal,Entertainment,44.87,23967.3,23922.43,6,Berlin,POS Terminal,Wire Transfer,0,0,TXN_100748,CUST_10748
29,Checking,Payment,Retail,5.72,18635.38,18629.66,22,London,ATM,UPI / Wallet,0,0,TXN_105557,CUST_15557
21,Checking,Transfer,Retail,294.78,23910.51,23615.73,0,London,POS Terminal,UPI / Wallet,0,0,TXN_103998,CUST_13998
18,Business,Transfer,Groceries,32.46,19613.21,19580.75,13,Singapore,POS Terminal,Debit Card,0,0,TXN_112582,CUST_22582
59,Business,Withdrawal,Entertainment,11.85,20484.21,20472.36,4,Toronto,POS Terminal,UPI / Wallet,0,0,TXN_111709,CUST_21709
29,Checking,Deposit,Retail,3.46,25419.25,25565.79,7,Singapore,Mobile App,Credit Card,0,0,TXN_111704,CUST_21704
47,Credit,Deposit,Travel,3.96,23105.98,23102.02,20,Singapore,Web Browser,Debit Card,0,0,TXN_101642,CUST_11642
57,Credit,Payment,Travel,31.72,23055.95,23024.23,20,Singapore,Web Browser,UPI / Wallet,0,0,TXN_110139,CUST_20139
71,Savings,Payment,Groceries,105.25,25161.83,25056.58,23,Tokyo,POS Terminal,Debit Card,0,0,TXN_102574,CUST_12574
73,Savings,Withdrawal,Retail,291.85,22263.15,21971.3,1,London,Web Browser,Debit Card,0,1,TXN_110571,CUST_20571
61,Savings,Transfer,Retail,4.62,12291.32,12286.7,6,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_111214,CUST_21214
77,Savings,Payment,Groceries,48.91,20975.89,20926.98,5,Singapore,Mobile App,Debit Card,0,0,TXN_106804,CUST_16804
51,Checking,Withdrawal,Travel,248.83,22928.47,22679.64,3,Mumbai,Mobile App,UPI / Wallet,0,0,TXN_112132,CUST_22132
74,Checking,Transfer,Utilities,10.11,23520.53,23510.42,11,Berlin,Web Browser,UPI / Wallet,0,0,TXN_110781,CUST_20781
34,Checking,Deposit,Electronics,1.92,10805.7,10803.78,1,New York,ATM,Debit Card,0,0,TXN_110807,CUST_20807
28,Checking,Transfer,Groceries,54.97,22643.55,22588.58,8,Tokyo,ATM,UPI / Wallet,0,0,TXN_111397,CUST_21397
61,Business,Payment,Entertainment,17.21,2654.93,2637.72,23,Toronto,ATM,Credit Card,0,0,TXN_107481,CUST_17481
78,Savings,Payment,Travel,10.11,27056.6,27046.49,5,Tokyo,POS Terminal,Debit Card,0,0,TXN_100062,CUST_10062
45,Savings,Withdrawal,Travel,0.52,16929.45,16928.93,1,Berlin,Web Browser,Credit Card,1,0,TXN_112439,CUST_22439
65,Savings,Withdrawal,Utilities,13.7,18202.71,18189.01,18,Toronto,Web Browser,UPI / Wallet,1,0,TXN_104506,CUST_14506
52,Credit,Transfer,Groceries,28.38,21856.56,21828.18,14,New York,ATM,Debit Card,0,0,TXN_100600,CUST_10600
57,Checking,Payment,Entertainment,337.15,23835.66,23498.51,19,Mumbai,ATM,Debit Card,0,0,TXN_103821,CUST_13821
40,Savings,Payment,Travel,11.41,8595.65,8584.24,17,Toronto,Mobile App,Credit Card,0,0,TXN_103694,CUST_13694
73,Checking,Withdrawal,Travel,109.82,13539.45,13429.63,11,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_101792,CUST_11792
52,Business,Transfer,Travel,65.44,24942.25,24876.81,7,New York,ATM,Credit Card,0,0,TXN_108945,CUST_18945
52,Business,Transfer,Electronics,120.2,17518.29,17398.09,3,Berlin,POS Terminal,UPI / Wallet,0,0,TXN_101997,CUST_11997
71,Business,Withdrawal,Electronics,18.49,15590.36,15571.87,23,Tokyo,POS Terminal,Wire Transfer,0,0,TXN_110374,CUST_20374
28,Credit,Transfer,Entertainment,36.03,27094.63,27058.6,18,Tokyo,ATM,Debit Card,0,0,TXN_105682,CUST_15682
43,Savings,Transfer,Travel,15.34,22615.98,22600.64,14,Tokyo,ATM,UPI / Wallet,0,0,TXN_103466,CUST_13466
19,Business,Payment,Entertainment,14.6,25299.16,25284.56,0,Toronto,Mobile App,Wire Transfer,0,0,TXN_102814,CUST_12814
31,Checking,Transfer,Electronics,129.28,16735.74,16606.46,16,Berlin,Web Browser,Credit Card,0,1,TXN_112356,CUST_22356
79,Checking,Withdrawal,Utilities,3.93,24378.03,24374.1,22,Mumbai,Mobile App,Credit Card,0,0,TXN_106881,CUST_16881
22,Checking,Deposit,Electronics,22.55,27189.61,27167.06,9,Singapore,Mobile App,Debit Card,0,0,TXN_106021,CUST_16021
68,Business,Withdrawal,Retail,62.89,23174.11,23111.22,3,Singapore,Mobile App,Debit Card,0,0,TXN_109404,CUST_19404
51,Savings,Deposit,Electronics,36.59,25466.12,25579.53,19,New York,ATM,Wire Transfer,0,0,TXN_101799,CUST_11799
75,Checking,Payment,Travel,11.27,23658.54,23647.27,11,New York,POS Terminal,Wire Transfer,0,0,TXN_100329,CUST_10329
