transaction_id,customer_id,age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud
TXN-101041,CUST-1073,43,Credit,Payment,Retail,170.37071966556107,8588.591594009784,-785.2992690723727,1,Toronto,Mobile App,Debit Card,0,0
TXN-102182,CUST-1086,19,Checking,Withdrawal,Entertainment,402.835592073514,7111.636421717361,11887.552651690108,12,Mumbai,Web Browser,Wire Transfer,0,1
TXN-100218,CUST-1269,41,Credit,Withdrawal,Electronics,175.00568943016702,696.3870723718846,7299.622635342589,18,Berlin,ATM,Wire Transfer,1,0
TXN-101921,CUST-1463,17,Savings,Payment,Travel,195.945492415052,9226.207077428175,18971.54472124735,4,London,Mobile App,Wire Transfer,0,0
TXN-102471,CUST-1418,19,Checking,Transfer,Travel,272.1982753712152,140.40875853254374,155.6633355488716,18,New York,Mobile App,UPI / Wallet,0,0
TXN-102426,CUST-1350,40,Savings,Transfer,Groceries,57.3904951937791,15230.402661012062,-73.20021084881228,22,Berlin,POS Terminal,Debit Card,0,0
TXN-102347,CUST-1079,21,Savings,Transfer,Retail,82.12903772270766,9171.706313136763,11687.949050209056,14,Singapore,POS Terminal,Debit Card,0,0
TXN-101997,CUST-1257,18,Checking,Transfer,Electronics,157.2990003439494,12016.8599259625,19322.156452515763,20,Berlin,Mobile App,Debit Card,0,0
TXN-101652,CUST-1375,40,Credit,Transfer,Retail,73.33324817951423,5696.128628066166,12359.818721254169,13,Singapore,Web Browser,Debit Card,0,0
TXN-101865,CUST-1002,22,Savings,Withdrawal,Retail,158.0589618834909,19827.38845105833,10984.380312122605,20,Tokyo,ATM,Credit Card,0,0
TXN-101854,CUST-1231,61,Savings,Payment,Retail,149.58033853710447,1693.1748437944273,18669.30633449371,15,Singapore,POS Terminal,Wire Transfer,0,0
TXN-101745,CUST-1236,16,Checking,Deposit,Retail,313.16614174710696,15515.873316887157,20766.303244858067,1,New York,ATM,Debit Card,0,0
TXN-100611,CUST-1060,13,Checking,Withdrawal,Utilities,191.94521743402834,1686.4461420524017,1218.8743435604974,5,Singapore,POS Terminal,UPI / Wallet,0,0
TXN-102404,CUST-1006,15,Savings,Withdrawal,Utilities,42.72498516764642,23169.657318631118,51.14499112279054,8,Berlin,POS Terminal,Credit Card,0,0
TXN-101427,CUST-1157,36,Savings,Transfer,Utilities,561.2038666926245,4058.2772898889502,2104.872334211341,4,Berlin,Web Browser,UPI / Wallet,0,0
TXN-102342,CUST-1031,18,Savings,Transfer,Utilities,129.11723373029167,8853.134789289474,6682.166650934432,8,New York,ATM,Debit Card,1,1
TXN-100787,CUST-1020,16,Checking,Payment,Groceries,312.89122043424663,3262.3272963805775,132.89261942314033,22,London,Web Browser,Credit Card,0,0
TXN-101669,CUST-1466,44,Business,Deposit,Travel,134.3642701800515,12937.81123286341,19111.043918391853,9,New York,POS Terminal,UPI / Wallet,0,0
TXN-100110,CUST-1389,20,Credit,Withdrawal,Retail,152.9357477058817,13659.412778242477,3570.7978655784073,15,Toronto,ATM,Debit Card,0,0
TXN-101612,CUST-1086,15,Savings,Payment,Utilities,146.9928274109558,5812.114567826002,3016.418731259697,23,New York,POS Terminal,Credit Card,0,0
TXN-100902,CUST-1488,18,Checking,Transfer,Travel,60.32996407153887,5897.193159097739,19.76210279779798,12,Toronto,Web Browser,UPI / Wallet,0,0
TXN-100606,CUST-1234,42,Checking,Transfer,Entertainment,254.80242737152156,10607.639123672468,754.8627676572378,12,Tokyo,POS Terminal,Wire Transfer,0,0
TXN-102243,CUST-1392,24,Credit,Payment,Travel,261.369507555294,13894.470846789847,2565.2312820100306,6,Berlin,ATM,UPI / Wallet,0,1
TXN-101273,CUST-1191,19,Checking,Payment,Utilities,77.85312664553894,20911.703853242612,19300.04576747676,22,London,Web Browser,Debit Card,0,0
TXN-100770,CUST-1009,31,Credit,Transfer,Groceries,151.70260328737726,6117.800760031247,15097.20343744706,21,New York,POS Terminal,Debit Card,0,0
TXN-101721,CUST-1447,58,Business,Deposit,Utilities,149.97763297146366,16201.206064848622,989.96927223272,20,Toronto,Mobile App,Credit Card,1,0
TXN-101227,CUST-1429,18,Checking,Payment,Electronics,70.85974121730948,18170.320392176225,20300.515224342795,7,Mumbai,Web Browser,UPI / Wallet,0,1
TXN-100156,CUST-1402,16,Savings,Deposit,Utilities,354.4486792319402,15938.619540357557,16866.010595229716,2,Mumbai,ATM,UPI / Wallet,0,0
TXN-102344,CUST-1041,64,Savings,Transfer,Utilities,86.22496484539842,2267.8895318279724,41.084871315761575,4,Singapore,POS Terminal,Wire Transfer,0,0
TXN-100246,CUST-1341,16,Savings,Payment,Utilities,139.70253885324698,7390.5920097494645,3140.564450443777,15,Tokyo,Mobile App,Wire Transfer,0,0
TXN-102497,CUST-1238,22,Savings,Transfer,Utilities,311.6085068233425,2753.283770657277,227.95813592292416,0,Berlin,ATM,Credit Card,0,1
TXN-102050,CUST-1091,37,Checking,Deposit,Utilities,165.13253342606671,9141.308967169454,56.18960783543116,18,London,POS Terminal,Debit Card,0,0
TXN-102081,CUST-1282,16,Checking,Withdrawal,Utilities,79.44333787788673,22988.2332487563,18510.829109726365,20,Tokyo,ATM,UPI / Wallet,0,0
TXN-102201,CUST-1345,59,Savings,Payment,Utilities,80.94877760069514,2234.181619732124,2715.193138629479,6,Berlin,Mobile App,UPI / Wallet,0,0
TXN-102072,CUST-1108,26,Savings,Withdrawal,Electronics,308.9784195453219,21077.033579261642,18218.704395163455,19,New York,Mobile App,UPI / Wallet,0,0
TXN-102074,CUST-1258,36,Savings,Withdrawal,Groceries,170.11790273770947,6910.3745487796605,11744.921017489172,8,Singapore,Mobile App,Wire Transfer,0,0
TXN-102395,CUST-1127,14,Savings,Withdrawal,Electronics,150.5652770353724,7776.290032437773,12364.57117438412,17,Singapore,ATM,Debit Card,0,0
TXN-102217,CUST-1013,39,Credit,Withdrawal,Entertainment,378.25611147857063,8129.066146260436,10854.527311288453,3,New York,Mobile App,UPI / Wallet,0,0
TXN-101450,CUST-1136,61,Checking,Transfer,Travel,313.5185544496753,21725.377031515745,10572.90900143626,7,Singapore,POS Terminal,Debit Card,0,0
TXN-100364,CUST-1409,27,Checking,Withdrawal,Electronics,85.5148479497131,11542.539416204614,-1470.3697731162147,2,New York,ATM,Debit Card,0,0
TXN-101406,CUST-1484,29,Credit,Transfer,Groceries,188.20045458636696,19231.055149454536,19579.338631127284,0,Berlin,Mobile App,Debit Card,0,0
TXN-101021,CUST-1060,58,Checking,Payment,Groceries,578.2491206002521,2232.735874763028,12532.706741589376,6,Singapore,POS Terminal,UPI / Wallet,0,0
TXN-101381,CUST-1365,43,Savings,Transfer,Groceries,162.41386925475865,6961.94711076277,-1478.2304500443388,21,Berlin,POS Terminal,Wire Transfer,0,0
TXN-100661,CUST-1199,63,Checking,Transfer,Utilities,437.81493215278863,22689.149129883474,4488.705699291979,2,Singapore,Mobile App,Wire Transfer,1,0
TXN-102442,CUST-1397,15,Checking,Withdrawal,Utilities,169.8566465249238,13539.447889139581,-368.8546092555025,8,Singapore,Mobile App,UPI / Wallet,0,0
TXN-102385,CUST-1285,17,Savings,Transfer,Retail,141.67563260840674,9009.348531939288,7865.240081952434,19,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100560,CUST-1048,57,Savings,Payment,Electronics,149.0600690701702,11604.81307984121,9746.895386717315,10,New York,ATM,UPI / Wallet,0,0
TXN-102106,CUST-1361,44,Credit,Payment,Travel,71.34068575174709,1783.6338691230071,7524.536220015556,9,Tokyo,ATM,Credit Card,0,0
TXN-100428,CUST-1021,32,Credit,Withdrawal,Entertainment,157.9878733273252,5022.933223685657,376.8142464458483,4,Mumbai,Web Browser,Debit Card,1,1
TXN-100364,CUST-1264,42,Business,Payment,Entertainment,141.50840091428384,23713.901080026855,2117.5158430689326,16,London,ATM,Credit Card,0,0
TXN-100089,CUST-1016,15,Checking,Payment,Entertainment,171.62026542899832,2798.003494364308,10516.057922204805,5,Singapore,Web Browser,Credit Card,0,0
TXN-101192,CUST-1297,62,Savings,Payment,Entertainment,281.11317351972775,15849.625276676352,13460.35570917929,18,Tokyo,Web Browser,UPI / Wallet,0,0
TXN-102499,CUST-1172,65,Business,Deposit,Utilities,272.0709395389661,21091.86315780934,3792.356473327187,0,Mumbai,ATM,UPI / Wallet,0,0
TXN-101071,CUST-1129,42,Savings,Withdrawal,Utilities,196.2700553287824,10820.576983327268,9423.605623180269,12,Singapore,Web Browser,UPI / Wallet,0,0
TXN-100130,CUST-1007,37,Credit,Transfer,Utilities,533.3594557263873,6079.798241799889,1763.2609351868678,0,Mumbai,ATM,Debit Card,0,0
TXN-100390,CUST-1215,20,Savings,Payment,Retail,190.94452621832744,21424.594929119765,12620.404716246794,23,Singapore,ATM,Wire Transfer,0,0
TXN-101650,CUST-1059,16,Savings,Deposit,Electronics,311.7498268801378,7426.935447592969,4007.970146368507,13,London,Web Browser,Credit Card,0,1
TXN-101350,CUST-1334,45,Checking,Transfer,Retail,65.83131021154207,15748.585835208614,2256.9794963733984,2,Tokyo,ATM,Credit Card,0,0
TXN-101791,CUST-1303,21,Credit,Transfer,Retail,60.57366735162709,21425.733019296204,19438.67680273148,15,New York,POS Terminal,Debit Card,0,0
TXN-101772,CUST-1457,18,Checking,Transfer,Entertainment,81.20374869877332,6456.266901548632,266.931945306922,15,Singapore,Mobile App,UPI / Wallet,1,0
TXN-101667,CUST-1116,39,Savings,Payment,Retail,271.28669596251154,17543.99850722906,5755.157167690852,4,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-101333,CUST-1331,39,Savings,Deposit,Retail,376.39262535044077,13059.732100153236,4161.13468687328,22,Toronto,Web Browser,Debit Card,0,1
TXN-100031,CUST-1382,50,Checking,Transfer,Entertainment,127.02624164751334,22165.37702250984,19355.16577097248,19,Singapore,Mobile App,Debit Card,1,0
TXN-101216,CUST-1377,11,Checking,Payment,Groceries,684.5693529961233,15631.844011173811,19610.774542285504,15,Toronto,ATM,Wire Transfer,0,0
TXN-102215,CUST-1196,19,Savings,Transfer,Utilities,62.405858986306896,22251.107792727147,4816.716619488399,13,Mumbai,Mobile App,Credit Card,1,0
TXN-100508,CUST-1409,35,Savings,Transfer,Retail,229.85695899491793,3987.365233092087,19389.823856490333,23,London,Web Browser,Wire Transfer,0,0
TXN-102155,CUST-1190,15,Checking,Transfer,Groceries,154.25250722836216,17135.29378721513,14273.8470939552,0,Berlin,POS Terminal,UPI / Wallet,0,1
TXN-102108,CUST-1490,15,Savings,Withdrawal,Utilities,82.65922496665232,458.772175879511,2566.958986984838,0,London,ATM,Credit Card,0,0
TXN-101158,CUST-1222,16,Credit,Deposit,Groceries,152.5475632969076,15904.377817437573,10176.696616369383,0,New York,Web Browser,Credit Card,0,0
TXN-101414,CUST-1320,14,Savings,Deposit,Groceries,650.4268006774225,698.1245401924789,8408.369014474758,0,New York,Mobile App,Credit Card,1,0
TXN-100488,CUST-1309,20,Savings,Transfer,Electronics,68.83904256670169,15520.926105232482,7166.17911653086,7,Mumbai,POS Terminal,Debit Card,1,0
TXN-100543,CUST-1006,27,Savings,Transfer,Groceries,62.39411478521244,13048.429241755148,1013.7283239487997,3,London,Web Browser,UPI / Wallet,0,0
TXN-100395,CUST-1063,64,Checking,Withdrawal,Travel,306.94400721646514,16846.665826769018,18821.50343383956,15,Singapore,ATM,Debit Card,0,0
TXN-100352,CUST-1020,41,Credit,Transfer,Utilities,191.41503866175952,16420.02969531888,2071.3646731783065,10,Mumbai,POS Terminal,Debit Card,0,0
TXN-101126,CUST-1199,19,Savings,Transfer,Retail,452.96612029874757,15985.709580242385,3302.351085965911,10,Tokyo,ATM,Wire Transfer,0,0
TXN-100921,CUST-1249,18,Savings,Deposit,Retail,628.4031992009009,5534.769995628311,19023.26700134099,6,Toronto,ATM,Credit Card,0,0
TXN-102378,CUST-1351,40,Savings,Payment,Retail,288.53844657865824,1542.1907579399244,11807.58360954225,11,Mumbai,ATM,Wire Transfer,0,0
TXN-101140,CUST-1490,43,Credit,Payment,Entertainment,72.20183830631646,13473.419866109843,3355.010676984978,8,New York,Web Browser,Debit Card,0,0
TXN-101425,CUST-1290,43,Credit,Withdrawal,Utilities,298.9337303490185,16516.53382844404,9903.678495199503,18,London,POS Terminal,Wire Transfer,0,0
TXN-101139,CUST-1145,17,Credit,Deposit,Utilities,294.5334030080186,6503.89145906679,2608.0537533885454,17,Tokyo,ATM,Debit Card,0,0
TXN-101121,CUST-1492,44,Checking,Payment,Groceries,613.5865250688846,1375.7942756406778,20519.36542010658,11,London,Web Browser,Credit Card,0,0
TXN-102326,CUST-1398,15,Savings,Deposit,Utilities,148.5677524108684,10656.945161269643,-2205.031004300158,14,Singapore,Web Browser,UPI / Wallet,0,0
TXN-101055,CUST-1026,15,Checking,Transfer,Groceries,157.46109198620206,7232.218885388801,3685.448523385722,14,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100369,CUST-1269,37,Savings,Withdrawal,Electronics,667.1786063857298,2436.855487136811,-1255.3779846305993,13,Toronto,POS Terminal,UPI / Wallet,0,0
TXN-101804,CUST-1469,41,Checking,Payment,Electronics,106.49829337911777,14820.854472986292,9664.18111283403,10,Toronto,ATM,Debit Card,0,0
TXN-101755,CUST-1010,60,Checking,Deposit,Travel,207.19309053801646,992.5556366283515,19472.24979478849,9,Berlin,Web Browser,Debit Card,0,1
TXN-101415,CUST-1161,41,Savings,Transfer,Entertainment,715.984801611344,21008.18757754178,19648.61995371784,10,New York,Mobile App,Credit Card,0,0
TXN-102150,CUST-1463,17,Savings,Transfer,Electronics,146.37629023373427,11044.32159359704,20645.120826089696,0,Mumbai,POS Terminal,Credit Card,0,0
TXN-100159,CUST-1122,14,Savings,Payment,Retail,187.1636528034465,14589.434556154527,238.97718553113873,16,New York,POS Terminal,Credit Card,1,0
TXN-101433,CUST-1138,45,Business,Transfer,Utilities,205.0687681202303,4982.157809263646,7840.765160298741,4,London,POS Terminal,UPI / Wallet,0,0
TXN-100324,CUST-1029,16,Savings,Transfer,Groceries,592.7813193851416,17435.75386836433,2129.079511712638,4,Singapore,Mobile App,UPI / Wallet,0,0
TXN-100617,CUST-1456,18,Savings,Transfer,Electronics,368.94258681533665,15122.628651071767,4870.965632297451,12,Tokyo,Mobile App,Wire Transfer,0,0
TXN-101445,CUST-1254,21,Checking,Payment,Electronics,297.20792799684966,21633.994772412505,4839.718875021338,23,London,Web Browser,Wire Transfer,0,0
TXN-100698,CUST-1377,17,Credit,Payment,Electronics,301.1975321391932,7041.125252966451,8866.614349883508,7,London,POS Terminal,Credit Card,1,0
TXN-102446,CUST-1268,44,Savings,Transfer,Retail,312.4929561241954,20888.99583296886,12221.333891256701,15,Berlin,Web Browser,UPI / Wallet,1,0
TXN-100368,CUST-1411,21,Savings,Transfer,Entertainment,159.074560465138,7065.28182440317,12198.321533541566,2,Mumbai,Mobile App,Debit Card,0,0
TXN-101198,CUST-1098,34,Checking,Transfer,Utilities,174.87362911650393,7078.50628615748,11782.094834113712,17,Singapore,Mobile App,Wire Transfer,0,0
TXN-100890,CUST-1318,61,Savings,Transfer,Groceries,193.59439009043825,2906.788158589834,20066.336286571663,3,Toronto,Web Browser,Wire Transfer,0,0
TXN-101554,CUST-1190,22,Savings,Deposit,Travel,163.0348715571182,1261.836271368581,18432.898620852488,15,New York,Mobile App,Wire Transfer,0,0
TXN-101169,CUST-1191,49,Business,Withdrawal,Retail,133.4641138917732,14172.557089480219,11808.099281463361,11,Mumbai,ATM,Credit Card,0,0
TXN-100297,CUST-1101,21,Credit,Payment,Electronics,342.75784204345985,8301.307147457614,1109.8869317369836,7,Berlin,ATM,Debit Card,0,0
TXN-100217,CUST-1425,23,Checking,Deposit,Electronics,133.3487642267567,15309.961785440495,222.9812993527771,9,London,ATM,UPI / Wallet,0,0
TXN-101751,CUST-1432,16,Checking,Withdrawal,Electronics,511.3105116174603,4055.4914875580935,11003.617428812246,7,New York,Mobile App,UPI / Wallet,0,1
TXN-102246,CUST-1040,64,Checking,Payment,Groceries,299.08021645614747,762.6279191445292,11690.363486029237,14,London,Web Browser,Credit Card,1,0
TXN-101860,CUST-1126,23,Credit,Deposit,Travel,166.06922879307388,9600.25781522828,1671.0954856155413,11,Berlin,Mobile App,UPI / Wallet,0,0
TXN-102411,CUST-1152,45,Credit,Withdrawal,Groceries,348.37380197886756,10477.948719392796,19149.421857626632,3,Toronto,POS Terminal,Credit Card,0,0
TXN-101167,CUST-1086,18,Savings,Transfer,Entertainment,149.32870140766903,21297.573802596355,18881.347361878074,18,Berlin,ATM,UPI / Wallet,0,0
TXN-100584,CUST-1191,41,Credit,Transfer,Travel,126.98597855206981,3128.4953761015254,5676.098420279193,12,Tokyo,Web Browser,Credit Card,0,0
TXN-101699,CUST-1242,45,Savings,Transfer,Electronics,335.45321014134254,21288.110955558404,1817.2364807986305,15,Tokyo,Mobile App,UPI / Wallet,0,0
TXN-102248,CUST-1437,35,Savings,Payment,Electronics,147.72573284864433,3824.421421426233,6547.144468981822,10,Tokyo,Web Browser,UPI / Wallet,0,0
TXN-101112,CUST-1277,13,Savings,Payment,Utilities,199.01515980989154,9183.449478195887,19192.18743390851,9,Singapore,ATM,UPI / Wallet,0,0
TXN-101878,CUST-1082,34,Credit,Payment,Entertainment,149.38078815308046,21527.870641187463,207.92978616647497,20,Singapore,Mobile App,Credit Card,0,0
TXN-102354,CUST-1106,51,Credit,Payment,Entertainment,224.14608777082958,16105.703450810292,1660.0107487127943,13,Mumbai,Web Browser,Debit Card,0,0
TXN-101486,CUST-1155,22,Credit,Withdrawal,Travel,159.1093549810822,15389.639260852999,13839.07208605552,8,Toronto,Mobile App,Wire Transfer,0,0
TXN-100132,CUST-1405,17,Savings,Payment,Retail,156.01418570903485,4154.56029459676,19685.941331656242,0,Tokyo,ATM,UPI / Wallet,0,0
TXN-101391,CUST-1448,47,Checking,Payment,Retail,143.8191857022911,7527.643353975929,10171.06918016231,7,London,POS Terminal,Credit Card,0,0
TXN-101227,CUST-1441,40,Business,Payment,Utilities,71.89529441763976,3136.857950739767,18088.736247767334,23,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-102129,CUST-1388,18,Checking,Transfer,Utilities,100.61685439201494,21228.041178722222,14455.297757895973,8,London,POS Terminal,UPI / Wallet,0,1
TXN-100486,CUST-1455,43,Savings,Transfer,Retail,159.39575372390428,1672.3616739498268,13142.830456174734,6,Berlin,POS Terminal,Wire Transfer,0,0
TXN-101311,CUST-1326,19,Credit,Transfer,Retail,609.701654402458,3377.5970520567985,4292.7318480513895,3,Berlin,ATM,Debit Card,0,0
TXN-102320,CUST-1157,18,Checking,Withdrawal,Utilities,165.8165070386152,8094.026611853277,5200.119269358131,15,New York,Web Browser,Credit Card,0,0
TXN-102400,CUST-1367,46,Savings,Withdrawal,Groceries,187.32502555168566,2994.93482263487,1611.0184060770443,22,Mumbai,ATM,Credit Card,0,1
TXN-102398,CUST-1405,38,Credit,Withdrawal,Retail,291.9921084483238,4779.475777385107,19485.718283233204,9,Singapore,Web Browser,UPI / Wallet,1,0
TXN-101573,CUST-1062,20,Checking,Deposit,Utilities,541.246838628464,2370.0877967525994,3599.4011819307007,6,Mumbai,Web Browser,Wire Transfer,0,0
TXN-100164,CUST-1452,42,Checking,Deposit,Electronics,248.11437282810112,-227.2299113095196,1874.1229894884946,20,Tokyo,POS Terminal,Wire Transfer,0,0
TXN-101351,CUST-1190,22,Credit,Transfer,Groceries,58.30881372088899,15506.984772694183,22536.65429864096,23,Singapore,POS Terminal,Credit Card,0,1
TXN-100382,CUST-1363,38,Checking,Transfer,Utilities,172.7845258484048,4083.7842233548517,18756.810998066845,9,New York,ATM,Wire Transfer,0,0
TXN-101188,CUST-1069,37,Savings,Withdrawal,Entertainment,149.0457008816497,2941.2880017078364,17834.534264624435,8,Tokyo,POS Terminal,UPI / Wallet,0,0
TXN-101125,CUST-1340,16,Savings,Transfer,Travel,217.70870648306413,22642.479166560333,20429.779542048287,12,Singapore,POS Terminal,Wire Transfer,0,1
TXN-100960,CUST-1187,38,Credit,Deposit,Entertainment,332.0920627631101,7105.78406790804,7187.668922378217,4,Toronto,ATM,UPI / Wallet,0,0
TXN-101254,CUST-1363,60,Checking,Withdrawal,Utilities,156.0377793963269,3834.571190018208,9062.124320922803,4,Singapore,Web Browser,Debit Card,0,0
TXN-101700,CUST-1160,32,Credit,Payment,Electronics,196.31670237158377,6751.476838846058,-56.23285649600939,8,Mumbai,ATM,Debit Card,0,0
TXN-100901,CUST-1377,30,Credit,Transfer,Entertainment,161.72132586731192,4471.665269481835,11132.16575582552,4,Singapore,Web Browser,UPI / Wallet,1,0
TXN-100312,CUST-1479,14,Checking,Transfer,Entertainment,301.5888716251127,4128.661364199168,11073.103709112334,17,Berlin,Mobile App,Debit Card,1,0
TXN-101197,CUST-1497,24,Checking,Deposit,Groceries,196.5657779162843,15862.703987318566,-502.5685065689063,3,New York,POS Terminal,Wire Transfer,0,0
TXN-101434,CUST-1382,36,Credit,Payment,Utilities,157.9730349971597,5026.875650343747,19742.890225113963,0,Toronto,Web Browser,Credit Card,1,0
TXN-102444,CUST-1164,14,Business,Transfer,Electronics,298.9329915079501,22827.500595470432,494.60925264119123,18,London,ATM,Debit Card,0,0
TXN-102105,CUST-1356,60,Savings,Payment,Travel,315.03116493589846,18389.65829931523,5853.2538966462225,20,Mumbai,Web Browser,Wire Transfer,0,0
TXN-101858,CUST-1345,16,Savings,Deposit,Groceries,141.41677031168499,439.4254215866913,1866.79361703925,20,New York,POS Terminal,Wire Transfer,0,0
TXN-102283,CUST-1062,25,Savings,Transfer,Retail,184.00661720932445,612.8890793014566,468.52239217595616,7,Berlin,Mobile App,Credit Card,0,0
TXN-100020,CUST-1350,26,Checking,Withdrawal,Electronics,113.66690286442228,3400.482205804586,19446.869889988906,23,Singapore,Mobile App,UPI / Wallet,0,0
TXN-100217,CUST-1205,41,Checking,Payment,Entertainment,387.500674660321,-924.0176010471578,4577.199971774051,2,Mumbai,Mobile App,Debit Card,0,0
TXN-102124,CUST-1323,17,Savings,Payment,Utilities,167.41659999862193,5408.455675001758,9252.606528438297,12,Berlin,Mobile App,UPI / Wallet,0,1
TXN-100563,CUST-1264,21,Savings,Transfer,Retail,155.76637982160153,16803.39436345278,14026.404892054301,10,Singapore,ATM,Debit Card,0,0
TXN-100673,CUST-1498,41,Credit,Transfer,Entertainment,73.57185934382736,12723.911040134866,19918.560365901372,22,Singapore,Web Browser,Wire Transfer,0,0
TXN-101679,CUST-1220,25,Checking,Withdrawal,Travel,311.56048918101084,14858.999307447859,9385.192536063321,2,London,Web Browser,Wire Transfer,0,1
TXN-102457,CUST-1159,38,Checking,Transfer,Electronics,636.9987689349813,24380.324347797672,12286.890445402572,17,Toronto,ATM,Wire Transfer,0,0
TXN-101052,CUST-1059,34,Savings,Transfer,Retail,213.4368821290974,4319.243271208604,17093.96647190828,11,Toronto,ATM,UPI / Wallet,0,0
TXN-102044,CUST-1435,26,Checking,Deposit,Groceries,212.44929391780445,1381.164754963432,4565.864795153946,16,Toronto,ATM,Wire Transfer,0,1
TXN-100581,CUST-1173,12,Credit,Withdrawal,Retail,518.238060380738,14710.015304785993,18067.380684974167,19,London,POS Terminal,Wire Transfer,0,0
TXN-101329,CUST-1103,20,Credit,Withdrawal,Retail,298.79605238639175,7356.899855978449,20172.78412932249,12,New York,Web Browser,Debit Card,0,1
TXN-101081,CUST-1231,17,Checking,Withdrawal,Travel,178.72104564086908,8654.054079189538,8592.51641560925,22,Tokyo,ATM,Debit Card,0,0
TXN-102059,CUST-1020,14,Savings,Withdrawal,Electronics,492.66759643451473,2323.1112497170516,3587.213257658669,15,Toronto,POS Terminal,Credit Card,0,0
TXN-101845,CUST-1248,23,Credit,Withdrawal,Entertainment,557.5432562581595,11781.0305213379,7497.324199433222,5,Mumbai,Mobile App,Credit Card,0,0
TXN-102406,CUST-1341,42,Checking,Transfer,Entertainment,185.6918924227888,10092.498828271322,19352.055329440107,15,Berlin,POS Terminal,Wire Transfer,0,0
TXN-100310,CUST-1110,43,Checking,Payment,Utilities,487.74297303915114,3387.7598892403057,12932.172136172223,1,London,ATM,Credit Card,0,1
TXN-100547,CUST-1268,31,Credit,Payment,Travel,369.89943628265115,14171.470827504474,18738.266397980547,23,Toronto,ATM,Wire Transfer,1,0
TXN-102455,CUST-1246,39,Checking,Withdrawal,Entertainment,275.18193851075085,7271.276460688805,-209.67367954324482,2,New York,Web Browser,UPI / Wallet,0,0
TXN-100985,CUST-1016,14,Checking,Transfer,Electronics,171.10965861008452,8080.510211419985,1656.8706020696718,6,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100174,CUST-1307,29,Savings,Withdrawal,Travel,261.9688090713611,1697.167739821566,1515.1939718535923,14,Singapore,POS Terminal,Wire Transfer,0,1
TXN-102468,CUST-1287,31,Business,Transfer,Utilities,274.7086557350628,1914.3737671224014,1373.1404004886745,16,London,Mobile App,Debit Card,0,1
TXN-101888,CUST-1237,48,Savings,Withdrawal,Groceries,304.66707909183026,1450.0053118790172,19612.927522787395,1,London,POS Terminal,Wire Transfer,0,0
TXN-100172,CUST-1120,40,Savings,Transfer,Groceries,741.4805214312769,11661.819098136442,9804.098876694277,19,Mumbai,Web Browser,Wire Transfer,0,0
