age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
45,Credit,Payment,Groceries,140.33,12122.26,11981.9296875,9,New York,Mobile App,UPI / Wallet,0,0,TXN_100054,CUST_10054
43,Credit,Transfer,Groceries,113.39,11977.47,11864.080078125,12,New York,Mobile App,Debit Card,0,0,TXN_100055,CUST_10055
46,Credit,Transfer,Groceries,180.73,13598.78,13418.0498046875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100056,CUST_10056
40,Credit,Payment,Groceries,151.65,8381.55,8229.900390625,10,New York,Mobile App,Debit Card,0,0,TXN_100057,CUST_10057
45,Credit,Transfer,Groceries,108.17,12062.48,11954.3095703125,11,New York,Mobile App,Debit Card,0,0,TXN_100058,CUST_10058
48,Credit,Transfer,Retail,143.3,14295.41,14152.1103515625,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100059,CUST_10059
52,Savings,Transfer,Retail,134.95,17327.78,17192.830078125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100060,CUST_10060
49,Credit,Transfer,Retail,130.71,15439.78,15309.0703125,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100061,CUST_10061
45,Credit,Transfer,Groceries,152.92,12457.13,12304.2099609375,12,New York,POS Terminal,Debit Card,0,0,TXN_100062,CUST_10062
42,Credit,Payment,Groceries,128.89,9999.53,9870.6396484375,10,Mumbai,Mobile App,Debit Card,0,0,TXN_100063,CUST_10063
44,Credit,Payment,Groceries,162.48,10095.71,9933.23046875,12,New York,Mobile App,Debit Card,0,0,TXN_100064,CUST_10064
44,Credit,Payment,Groceries,155.21,12215.09,12059.8798828125,11,New York,Mobile App,Debit Card,0,0,TXN_100065,CUST_10065
49,Credit,Transfer,Retail,143.94,15182.04,15038.099609375,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100066,CUST_10066
44,Checking,Payment,Groceries,90.12,10023.76,9933.6396484375,10,Mumbai,Mobile App,Debit Card,0,0,TXN_100067,CUST_10067
46,Credit,Payment,Groceries,130.05,12464.08,12334.0302734375,12,New York,Mobile App,UPI / Wallet,0,0,TXN_100068,CUST_10068
42,Credit,Transfer,Groceries,162.82,11712.06,11699.240234375,10,New York,Mobile App,Debit Card,0,0,TXN_100069,CUST_10069
46,Credit,Payment,Groceries,104.76,10970.91,10866.150390625,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100070,CUST_10070
44,Credit,Payment,Groceries,187.09,12043.33,11856.240234375,10,New York,Mobile App,Debit Card,0,0,TXN_100071,CUST_10071
41,Credit,Payment,Groceries,166.11,9382.44,9216.330078125,12,Mumbai,Mobile App,Debit Card,0,0,TXN_100072,CUST_10072
44,Credit,Payment,Groceries,117.28,10603.63,10486.349609375,12,New York,Mobile App,Debit Card,0,0,TXN_100073,CUST_10073
50,Credit,Transfer,Retail,162.41,13773.82,13611.41015625,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100074,CUST_10074
48,Credit,Transfer,Retail,122.7,12735.6,12612.900390625,12,New York,Mobile App,UPI / Wallet,0,0,TXN_100075,CUST_10075
47,Credit,Transfer,Retail,165.91,12026.68,11860.76953125,11,New York,POS Terminal,Debit Card,0,0,TXN_100076,CUST_10076
42,Checking,Payment,Groceries,119.49,10754.35,10634.8603515625,9,Mumbai,Mobile App,Debit Card,0,0,TXN_100077,CUST_10077
52,Credit,Transfer,Retail,104.73,14822.87,14718.1396484375,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100078,CUST_10078
47,Credit,Transfer,Groceries,153.64,12341.68,12188.0400390625,12,New York,Mobile App,UPI / Wallet,0,0,TXN_100079,CUST_10079
45,Credit,Transfer,Retail,224.13,12745.91,12521.7802734375,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100080,CUST_10080
43,Credit,Transfer,Groceries,149.05,12386.98,12237.9296875,10,New York,POS Terminal,UPI / Wallet,0,0,TXN_100081,CUST_10081
49,Credit,Transfer,Groceries,219.18,11456.89,11237.7099609375,11,New York,Mobile App,Debit Card,0,0,TXN_100082,CUST_10082
47,Credit,Payment,Groceries,187.5,12902.52,12715.01953125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100083,CUST_10083
44,Credit,Transfer,Groceries,118.16,11343.76,11225.599609375,11,New York,Mobile App,Debit Card,0,0,TXN_100084,CUST_10084
47,Credit,Transfer,Groceries,154.59,10890.07,10885.48046875,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100085,CUST_10085
47,Credit,Payment,Groceries,176.82,13027.7,12850.8798828125,12,New York,POS Terminal,Debit Card,0,0,TXN_100086,CUST_10086
46,Credit,Transfer,Groceries,174.88,10902.41,10727.5302734375,11,New York,Mobile App,Debit Card,0,0,TXN_100087,CUST_10087
42,Credit,Payment,Groceries,153.37,10477.42,10324.0498046875,11,Mumbai,Mobile App,Debit Card,0,0,TXN_100088,CUST_10088
48,Credit,Transfer,Groceries,104.71,12068.46,11963.75,10,New York,Mobile App,Debit Card,0,0,TXN_100089,CUST_10089
43,Checking,Payment,Groceries,113.71,9743.86,9630.150390625,9,Mumbai,Mobile App,Debit Card,0,0,TXN_100090,CUST_10090
46,Credit,Transfer,Groceries,165.16,10343.72,10178.5595703125,10,New York,Mobile App,UPI / Wallet,0,0,TXN_100091,CUST_10091
51,Credit,Transfer,Retail,102.09,15577.15,15475.0595703125,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100092,CUST_10092
47,Credit,Transfer,Retail,221.65,14736.49,14514.83984375,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100093,CUST_10093
43,Checking,Payment,Groceries,97.33,9816.78,9719.4501953125,9,New York,Mobile App,Debit Card,0,0,TXN_100094,CUST_10094
50,Credit,Transfer,Retail,106.74,13861.97,13755.23046875,10,New York,POS Terminal,UPI / Wallet,0,0,TXN_100095,CUST_10095
47,Credit,Transfer,Groceries,164.86,10483.02,10318.16015625,10,New York,Mobile App,UPI / Wallet,0,0,TXN_100096,CUST_10096
45,Credit,Transfer,Groceries,109.61,11645.09,11535.48046875,11,New York,Mobile App,Debit Card,0,0,TXN_100097,CUST_10097
46,Credit,Transfer,Retail,122.48,15031.61,14909.1298828125,10,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100098,CUST_10098
43,Credit,Payment,Groceries,135.98,11728.34,11592.3603515625,11,New York,Mobile App,Debit Card,0,0,TXN_100099,CUST_10099
48,Credit,Transfer,Retail,116.52,12501.69,12385.169921875,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100100,CUST_10100
47,Credit,Transfer,Retail,206.88,13073.35,12866.4697265625,12,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100101,CUST_10101
43,Credit,Payment,Groceries,142.3,11709.46,11567.16015625,10,New York,POS Terminal,Debit Card,0,0,TXN_100102,CUST_10102
43,Credit,Payment,Groceries,162.54,10797.68,10635.1396484375,11,New York,Mobile App,Debit Card,0,0,TXN_100103,CUST_10103
52,Credit,Transfer,Retail,165.11,15135.59,14970.48046875,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100104,CUST_10104
52,Credit,Transfer,Retail,161.02,14409.17,14248.150390625,14,New York,POS Terminal,UPI / Wallet,0,0,TXN_100105,CUST_10105
45,Credit,Transfer,Groceries,164.24,13539.86,13375.6201171875,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100106,CUST_10106
47,Credit,Transfer,Groceries,147.56,11842.02,11694.4599609375,11,New York,Mobile App,Debit Card,0,0,TXN_100107,CUST_10107
49,Credit,Transfer,Groceries,94.77,11613.39,11518.6201171875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100108,CUST_10108
50,Credit,Transfer,Retail,152.4,13363.57,13211.169921875,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100109,CUST_10109
39,Checking,Payment,Entertainment,114.49,8342.8,8228.3095703125,9,Mumbai,Mobile App,Debit Card,0,0,TXN_100110,CUST_10110
46,Credit,Transfer,Groceries,181.71,11909.05,11727.33984375,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100111,CUST_10111
47,Credit,Transfer,Groceries,105.89,12985.04,12879.150390625,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100112,CUST_10112
47,Credit,Transfer,Groceries,144.8,9688.0,9543.2001953125,11,New York,Mobile App,Debit Card,0,0,TXN_100113,CUST_10113
47,Credit,Transfer,Groceries,138.19,11288.58,11150.3896484375,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100114,CUST_10114
55,Credit,Transfer,Retail,212.68,15925.88,15713.2001953125,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100115,CUST_10115
47,Credit,Payment,Groceries,141.11,12475.7,12334.58984375,12,New York,Mobile App,Debit Card,0,0,TXN_100116,CUST_10116
45,Credit,Payment,Groceries,118.08,10019.52,9901.4404296875,11,New York,Mobile App,Debit Card,0,0,TXN_100117,CUST_10117
44,Credit,Transfer,Retail,181.32,11106.67,10925.349609375,12,New York,POS Terminal,Debit Card,0,0,TXN_100118,CUST_10118
47,Credit,Transfer,Retail,196.61,13189.43,12992.8203125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100119,CUST_10119
43,Credit,Payment,Groceries,130.18,9471.62,9341.4404296875,11,Mumbai,Mobile App,Debit Card,0,0,TXN_100120,CUST_10120
42,Credit,Transfer,Groceries,160.08,10992.38,10832.2998046875,11,New York,Mobile App,Debit Card,0,0,TXN_100121,CUST_10121
42,Credit,Transfer,Groceries,137.79,8908.8,8771.009765625,11,New York,POS Terminal,Debit Card,0,0,TXN_100122,CUST_10122
44,Credit,Transfer,Groceries,163.28,12191.12,12027.83984375,10,New York,Mobile App,Debit Card,0,0,TXN_100123,CUST_10123
45,Credit,Transfer,Groceries,168.47,13511.84,13343.3701171875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100124,CUST_10124
51,Credit,Transfer,Retail,176.7,13916.46,13889.759765625,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100125,CUST_10125
48,Credit,Transfer,Retail,178.16,13536.47,13358.3095703125,12,New York,POS Terminal,Debit Card,0,0,TXN_100126,CUST_10126
44,Credit,Transfer,Groceries,145.58,10592.91,10447.330078125,11,New York,Mobile App,Debit Card,0,0,TXN_100127,CUST_10127
42,Credit,Transfer,Retail,181.67,11137.58,10955.91015625,11,New York,POS Terminal,Debit Card,0,0,TXN_100128,CUST_10128
51,Credit,Transfer,Groceries,89.5,15183.68,15094.1796875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100129,CUST_10129
47,Credit,Payment,Groceries,152.12,14251.68,14099.5595703125,12,New York,Mobile App,Debit Card,0,0,TXN_100130,CUST_10130
44,Credit,Payment,Groceries,174.3,13104.78,12930.48046875,11,New York,Mobile App,Debit Card,0,0,TXN_100131,CUST_10131
51,Savings,Transfer,Retail,126.03,16712.34,16586.310546875,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100132,CUST_10132
48,Credit,Transfer,Groceries,106.81,13408.01,13301.2001953125,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100133,CUST_10133
43,Credit,Payment,Groceries,162.16,11267.75,11105.58984375,11,New York,Mobile App,Debit Card,0,0,TXN_100134,CUST_10134
45,Credit,Transfer,Groceries,88.48,12006.72,11918.240234375,11,Mumbai,POS Terminal,UPI / Wallet,0,0,TXN_100135,CUST_10135
45,Credit,Transfer,Groceries,169.65,10268.13,10248.48046875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100136,CUST_10136
53,Credit,Transfer,Retail,248.63,14632.36,14383.73046875,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100137,CUST_10137
46,Credit,Payment,Groceries,141.18,12544.11,12402.9296875,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100138,CUST_10138
46,Credit,Transfer,Groceries,149.01,11258.45,11109.4404296875,12,New York,Mobile App,UPI / Wallet,0,0,TXN_100139,CUST_10139
45,Credit,Transfer,Groceries,132.87,11946.22,11813.349609375,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100140,CUST_10140
45,Credit,Transfer,Retail,158.58,15078.01,14919.4296875,12,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100141,CUST_10141
45,Credit,Transfer,Retail,209.52,15189.76,14980.240234375,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100142,CUST_10142
45,Credit,Transfer,Groceries,152.18,13459.82,13307.6396484375,11,New York,POS Terminal,Debit Card,0,0,TXN_100143,CUST_10143
41,Credit,Transfer,Groceries,156.26,9714.7,9558.4404296875,9,New York,Mobile App,Debit Card,0,0,TXN_100144,CUST_10144
43,Credit,Transfer,Groceries,146.18,11117.65,10971.4697265625,10,New York,POS Terminal,Debit Card,0,0,TXN_100145,CUST_10145
41,Credit,Payment,Groceries,125.44,10325.35,10199.91015625,11,New York,Mobile App,Debit Card,0,0,TXN_100146,CUST_10146
43,Credit,Transfer,Groceries,135.9,10763.32,10627.419921875,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100147,CUST_10147
50,Credit,Transfer,Retail,228.8,14644.02,14415.2197265625,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100148,CUST_10148
49,Credit,Transfer,Groceries,168.92,12067.36,11898.4404296875,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100149,CUST_10149
47,Credit,Transfer,Groceries,151.32,11279.51,11278.1904296875,12,New York,Mobile App,Debit Card,0,0,TXN_100150,CUST_10150
46,Credit,Transfer,Groceries,141.78,12448.9,12307.1201171875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100151,CUST_10151
44,Credit,Payment,Groceries,110.96,11753.6,11642.6396484375,10,New York,Mobile App,Debit Card,0,0,TXN_100152,CUST_10152
44,Credit,Payment,Groceries,151.23,10771.56,10620.330078125,11,New York,Mobile App,Debit Card,0,0,TXN_100153,CUST_10153
50,Credit,Transfer,Retail,140.25,11953.7,11813.4501953125,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100154,CUST_10154
51,Credit,Transfer,Retail,131.26,14990.71,14859.4501953125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100155,CUST_10155
42,Checking,Payment,Groceries,124.64,10392.12,10267.48046875,10,New York,Mobile App,Debit Card,0,0,TXN_100156,CUST_10156
40,Checking,Payment,Groceries,160.28,9756.51,9596.23046875,10,Mumbai,Mobile App,Debit Card,0,0,TXN_100157,CUST_10157
45,Credit,Transfer,Groceries,146.94,12615.72,12468.7802734375,11,New York,Mobile App,Debit Card,0,0,TXN_100158,CUST_10158
49,Credit,Transfer,Retail,179.07,13945.06,13765.990234375,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100159,CUST_10159
43,Credit,Transfer,Groceries,188.21,11760.17,11571.9599609375,11,New York,POS Terminal,Debit Card,0,0,TXN_100160,CUST_10160
47,Credit,Transfer,Groceries,100.79,13236.16,13135.3701171875,13,New York,Mobile App,Debit Card,0,0,TXN_100161,CUST_10161
43,Credit,Transfer,Groceries,137.19,11194.69,11057.5,10,New York,POS Terminal,Debit Card,0,0,TXN_100162,CUST_10162
46,Credit,Transfer,Retail,158.93,13622.63,13463.7001953125,13,New York,Mobile App,UPI / Wallet,0,0,TXN_100163,CUST_10163
45,Credit,Payment,Groceries,102.36,11886.94,11934.580078125,10,New York,Mobile App,Debit Card,0,0,TXN_100164,CUST_10164
46,Credit,Transfer,Groceries,123.56,12635.56,12512.0,9,New York,POS Terminal,UPI / Wallet,0,0,TXN_100165,CUST_10165
46,Credit,Transfer,Retail,223.23,13016.63,12793.400390625,13,New York,POS Terminal,UPI / Wallet,0,0,TXN_100166,CUST_10166
44,Credit,Payment,Groceries,176.29,11439.7,11263.41015625,12,New York,POS Terminal,Debit Card,0,0,TXN_100167,CUST_10167
52,Credit,Transfer,Retail,92.94,12768.64,12675.7001953125,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100168,CUST_10168
45,Credit,Transfer,Groceries,156.37,11679.3,11522.9296875,11,New York,POS Terminal,Debit Card,0,0,TXN_100169,CUST_10169
48,Credit,Transfer,Groceries,114.09,11937.74,11823.650390625,11,New York,Mobile App,Debit Card,0,0,TXN_100170,CUST_10170
46,Credit,Transfer,Retail,182.91,11873.8,11690.8896484375,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100171,CUST_10171
47,Credit,Transfer,Groceries,213.34,12812.87,12599.5302734375,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100172,CUST_10172
48,Credit,Transfer,Retail,146.65,11817.78,11671.1298828125,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100173,CUST_10173
51,Credit,Transfer,Retail,123.33,16050.01,15926.6796875,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100174,CUST_10174
44,Credit,Transfer,Retail,155.45,11731.36,11575.91015625,12,New York,Mobile App,Debit Card,0,0,TXN_100175,CUST_10175
42,Credit,Payment,Groceries,153.76,10334.21,10330.4501953125,9,Mumbai,Mobile App,Debit Card,0,0,TXN_100176,CUST_10176
48,Credit,Transfer,Groceries,183.33,11931.91,11748.580078125,11,New York,POS Terminal,UPI / Wallet,0,0,TXN_100177,CUST_10177
50,Credit,Payment,Retail,172.35,14573.52,14401.169921875,12,New York,POS Terminal,Debit Card,0,0,TXN_100178,CUST_10178
51,Savings,Transfer,Retail,215.45,15903.05,15687.599609375,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100179,CUST_10179
45,Credit,Payment,Groceries,159.73,11309.94,11150.2099609375,11,New York,Mobile App,Debit Card,0,0,TXN_100180,CUST_10180
46,Credit,Transfer,Retail,163.48,12745.86,12582.3798828125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100181,CUST_10181
48,Savings,Transfer,Retail,188.99,14650.33,14461.33984375,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100182,CUST_10182
48,Credit,Transfer,Retail,224.49,13449.79,13225.2998046875,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100183,CUST_10183
49,Credit,Transfer,Retail,147.79,13385.12,13237.330078125,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100184,CUST_10184
43,Credit,Payment,Groceries,131.34,9820.64,9689.2998046875,10,New York,Mobile App,Debit Card,0,0,TXN_100185,CUST_10185
49,Credit,Transfer,Retail,160.06,15134.65,14974.58984375,12,New York,POS Terminal,UPI / Wallet,0,0,TXN_100186,CUST_10186
38,Checking,Payment,Groceries,124.95,8916.19,8791.240234375,10,Mumbai,Mobile App,Debit Card,0,0,TXN_100187,CUST_10187
43,Credit,Transfer,Groceries,114.33,9566.51,9452.1796875,11,New York,Mobile App,Debit Card,0,0,TXN_100188,CUST_10188
48,Credit,Transfer,Retail,209.34,13324.15,13114.8095703125,13,New York,POS Terminal,Debit Card,0,0,TXN_100189,CUST_10189
46,Credit,Transfer,Groceries,168.89,11905.09,11736.2001953125,11,New York,POS Terminal,Debit Card,0,0,TXN_100190,CUST_10190
46,Credit,Payment,Groceries,150.72,12858.99,12708.26953125,11,New York,POS Terminal,Debit Card,0,0,TXN_100191,CUST_10191
49,Credit,Transfer,Groceries,167.52,13731.59,13564.0703125,11,New York,Mobile App,UPI / Wallet,0,0,TXN_100192,CUST_10192
43,Credit,Payment,Groceries,163.06,10827.4,10664.33984375,10,New York,Mobile App,Debit Card,0,0,TXN_100193,CUST_10193
42,Checking,Payment,Groceries,123.93,9633.4,9509.4697265625,10,Mumbai,Mobile App,Debit Card,0,0,TXN_100194,CUST_10194
50,Credit,Transfer,Retail,144.36,14713.52,14569.16015625,13,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100195,CUST_10195
47,Credit,Transfer,Retail,165.98,14276.43,14110.4501953125,10,New York,POS Terminal,Debit Card,0,0,TXN_100196,CUST_10196
45,Credit,Transfer,Groceries,159.1,11388.79,11229.6904296875,10,New York,POS Terminal,UPI / Wallet,0,0,TXN_100197,CUST_10197
46,Credit,Payment,Groceries,126.39,11833.91,11707.51953125,11,New York,POS Terminal,Debit Card,0,0,TXN_100198,CUST_10198
49,Credit,Transfer,Groceries,118.58,14369.91,14251.330078125,12,New York,POS Terminal,Debit Card,0,0,TXN_100199,CUST_10199
45,Credit,Transfer,Retail,144.42,11625.87,11481.4501953125,9,New York,POS Terminal,Debit Card,0,0,TXN_100200,CUST_10200
