transaction_id,customer_id,age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud
TXN-100494,CUST-1450,26,Business,Deposit,Entertainment,19.04,2923.5,2904.46,1,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100376,CUST-1260,40,Checking,Deposit,Entertainment,148.92,15086.2,14937.28,2,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100801,CUST-1442,37,Savings,Payment,Electronics,90.37,2052.58,1962.21,11,London,Mobile App,UPI / Wallet,0,0
TXN-100708,CUST-1420,59,Savings,Payment,Electronics,375.4,4953.85,4578.45,6,London,Mobile App,UPI / Wallet,0,0
TXN-100673,CUST-1484,21,Checking,Payment,Entertainment,11.35,3506.57,3495.22,15,London,Web Browser,Credit Card,0,0
TXN-100292,CUST-1461,23,Savings,Payment,Electronics,78.29,5473.62,5395.33,10,Berlin,Web Browser,Debit Card,0,0
TXN-100118,CUST-1391,49,Credit,Payment,Entertainment,357.47,5736.57,5379.1,6,Mumbai,Mobile App,Wire Transfer,1,0
TXN-100061,CUST-1317,35,Savings,Deposit,Entertainment,126.31,19455.27,19328.96,2,London,Web Browser,UPI / Wallet,0,0
TXN-100528,CUST-1479,21,Credit,Payment,Entertainment,13.89,6017.29,6003.4,13,Mumbai,POS Terminal,Credit Card,0,0
TXN-100055,CUST-1299,32,Savings,Payment,Entertainment,112.2,7372.17,7259.97,2,London,Mobile App,Wire Transfer,0,0
TXN-100737,CUST-1353,35,Savings,Payment,Entertainment,256.71,13307.16,13050.45,5,London,Web Browser,UPI / Wallet,0,0
TXN-100791,CUST-1455,20,Savings,Payment,Entertainment,11.9,1921.96,2060.06,4,Berlin,Web Browser,Wire Transfer,0,0
TXN-100577,CUST-1425,24,Savings,Deposit,Entertainment,61.73,20235.37,20173.64,8,Mumbai,Web Browser,Credit Card,0,0
TXN-100406,CUST-1413,45,Credit,Payment,Entertainment,312.87,6748.12,6435.25,6,London,POS Terminal,Wire Transfer,0,0
TXN-100430,CUST-1408,59,Credit,Deposit,Electronics,253.0,4699.41,4446.41,4,London,Mobile App,Wire Transfer,1,0
TXN-100059,CUST-1449,24,Credit,Deposit,Entertainment,89.01,5373.98,5284.97,2,Mumbai,Web Browser,UPI / Wallet,0,0
TXN-100666,CUST-1329,30,Savings,Payment,Entertainment,219.33,11981.87,11762.54,3,London,POS Terminal,Wire Transfer,0,0
TXN-100997,CUST-1471,60,Business,Deposit,Electronics,179.12,1036.21,857.09,1,Singapore,Mobile App,Wire Transfer,0,0
TXN-100490,CUST-1385,41,Credit,Payment,Entertainment,214.07,6940.26,6726.19,4,London,POS Terminal,Wire Transfer,0,0
TXN-100063,CUST-1470,23,Checking,Payment,Entertainment,32.65,6803.13,6770.48,10,Mumbai,POS Terminal,Debit Card,0,0
TXN-100620,CUST-1310,32,Credit,Deposit,Entertainment,115.64,16536.97,16421.33,4,London,POS Terminal,UPI / Wallet,0,0
TXN-100533,CUST-1452,65,Credit,Deposit,Electronics,257.18,1542.68,1285.5,2,Mumbai,Mobile App,Wire Transfer,1,0
TXN-100957,CUST-1387,57,Savings,Payment,Electronics,331.73,7098.02,6766.29,9,London,Mobile App,UPI / Wallet,0,0
TXN-100818,CUST-1464,19,Credit,Deposit,Groceries,322.38,13815.35,13492.97,3,Mumbai,Web Browser,Credit Card,1,1
TXN-100904,CUST-1399,50,Savings,Transfer,Electronics,284.26,4698.14,4413.88,10,London,Mobile App,UPI / Wallet,0,0
TXN-100476,CUST-1419,23,Credit,Deposit,Entertainment,384.92,17095.88,16710.96,5,Mumbai,Web Browser,Credit Card,1,1
TXN-100925,CUST-1463,48,Credit,Payment,Electronics,368.8,4058.84,3690.04,6,London,POS Terminal,Wire Transfer,1,0
TXN-100838,CUST-1461,21,Savings,Payment,Entertainment,57.22,6009.96,5952.74,8,Berlin,Web Browser,Debit Card,0,0
TXN-100078,CUST-1277,54,Savings,Payment,Electronics,141.15,17152.1,17010.95,11,London,Mobile App,Credit Card,0,0
TXN-100259,CUST-1437,26,Savings,Payment,Electronics,97.86,12522.78,12424.92,7,Berlin,Web Browser,Credit Card,0,0
TXN-100460,CUST-1471,28,Savings,Payment,Electronics,78.7,2631.51,2552.81,20,Berlin,Web Browser,Credit Card,0,0
TXN-100177,CUST-1413,24,Savings,Deposit,Electronics,93.14,19429.75,19336.61,2,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100532,CUST-1493,18,Business,Deposit,Groceries,5.6,1603.01,1597.41,4,London,Web Browser,Debit Card,0,0
TXN-100129,CUST-1391,48,Credit,Payment,Electronics,306.59,11125.88,10819.29,11,London,POS Terminal,Debit Card,0,0
TXN-100409,CUST-1187,49,Savings,Deposit,Electronics,117.0,23546.85,23429.85,3,London,Mobile App,Debit Card,0,0
TXN-100744,CUST-1269,29,Savings,Deposit,Electronics,42.3,23609.53,23717.23,5,London,POS Terminal,Credit Card,0,0
TXN-100767,CUST-1392,29,Savings,Payment,Entertainment,125.13,7208.74,7083.61,6,London,Web Browser,UPI / Wallet,0,0
TXN-100605,CUST-1237,24,Savings,Deposit,Entertainment,37.47,20960.99,20923.52,1,London,POS Terminal,UPI / Wallet,0,0
TXN-100343,CUST-1362,37,Savings,Deposit,Electronics,716.07,14677.37,13961.3,1,London,POS Terminal,Wire Transfer,1,1
TXN-100276,CUST-1477,21,Savings,Payment,Entertainment,374.22,3952.53,3578.31,16,London,Web Browser,Debit Card,1,1
TXN-100179,CUST-1469,44,Business,Deposit,Entertainment,85.63,2137.72,2052.09,2,Singapore,POS Terminal,Wire Transfer,0,0
TXN-100466,CUST-1465,59,Credit,Payment,Electronics,884.6,1572.71,688.11,4,Mumbai,Mobile App,Wire Transfer,1,1
TXN-100425,CUST-1448,20,Savings,Payment,Entertainment,29.86,15314.34,15284.48,5,Berlin,Web Browser,Credit Card,0,0
TXN-100958,CUST-1227,25,Savings,Payment,Entertainment,108.07,11045.64,10937.57,1,Berlin,POS Terminal,Wire Transfer,0,0
TXN-100332,CUST-1259,51,Credit,Deposit,Electronics,230.64,18640.04,18409.4,4,London,POS Terminal,UPI / Wallet,0,0
TXN-100243,CUST-1437,34,Business,Deposit,Entertainment,426.15,14739.19,14313.04,5,Singapore,POS Terminal,Debit Card,1,1
TXN-100970,CUST-1473,40,Savings,Payment,Electronics,147.07,1291.5,1144.43,7,London,POS Terminal,Wire Transfer,0,0
TXN-100917,CUST-1467,41,Credit,Payment,Entertainment,165.25,2242.51,2077.26,11,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100793,CUST-1487,19,Savings,Payment,Entertainment,8.57,809.02,800.45,13,London,Web Browser,Debit Card,0,0
TXN-100667,CUST-1376,34,Business,Deposit,Entertainment,66.19,17974.71,17908.52,1,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100834,CUST-1409,32,Savings,Payment,Entertainment,194.91,6852.4,6657.49,3,London,POS Terminal,Wire Transfer,0,0
TXN-100373,CUST-1424,19,Savings,Deposit,Entertainment,9.9,19657.66,19647.76,5,London,POS Terminal,Credit Card,0,0
TXN-100776,CUST-1428,55,Credit,Payment,Electronics,855.4,3587.5,2882.1,4,London,Mobile App,Wire Transfer,1,1
TXN-100653,CUST-1357,42,Savings,Payment,Electronics,57.13,7274.59,7217.46,8,London,Mobile App,UPI / Wallet,0,0
TXN-100513,CUST-1398,23,Savings,Deposit,Entertainment,56.83,20377.83,20321.0,3,London,Web Browser,Debit Card,0,0
TXN-100108,CUST-1455,29,Savings,Payment,Entertainment,188.71,6274.72,6086.01,16,London,Web Browser,Debit Card,0,0
TXN-100876,CUST-1498,18,Savings,Deposit,Entertainment,5.12,14824.64,14819.52,7,Berlin,Web Browser,Credit Card,0,0
TXN-100229,CUST-1358,50,Savings,Payment,Electronics,238.92,14244.39,14005.47,11,London,POS Terminal,Debit Card,0,0
TXN-100656,CUST-1250,35,Savings,Deposit,Entertainment,115.2,10766.23,10651.03,1,London,Mobile App,Wire Transfer,0,0
TXN-100749,CUST-1485,18,Savings,Deposit,Electronics,5.08,24819.88,24814.8,0,Berlin,Web Browser,Credit Card,0,0
TXN-100693,CUST-1357,63,Credit,Deposit,Electronics,379.95,9825.14,9445.19,2,London,POS Terminal,Wire Transfer,1,0
TXN-100474,CUST-1380,21,Savings,Deposit,Electronics,398.38,23476.34,23077.96,1,Berlin,Web Browser,UPI / Wallet,1,1
TXN-100497,CUST-1486,18,Credit,Deposit,Entertainment,5.5,14773.65,14768.15,3,Berlin,Web Browser,Credit Card,0,0
TXN-100918,CUST-1201,42,Savings,Payment,Entertainment,144.53,15445.03,15300.5,4,London,Mobile App,Wire Transfer,0,0
TXN-100625,CUST-1446,52,Credit,Deposit,Electronics,222.83,2833.92,2611.09,2,London,Mobile App,Wire Transfer,1,0
TXN-100600,CUST-1461,44,Credit,Deposit,Electronics,759.72,2837.3,2077.58,4,London,POS Terminal,Wire Transfer,1,1
TXN-100363,CUST-1454,31,Savings,Payment,Electronics,76.73,814.05,737.32,2,London,POS Terminal,Wire Transfer,0,0
TXN-100315,CUST-1497,18,Credit,Deposit,Entertainment,312.85,1721.16,1408.31,11,London,Web Browser,Credit Card,1,1
TXN-100907,CUST-1349,50,Business,Deposit,Entertainment,125.79,15766.52,15790.73,2,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100665,CUST-1481,19,Savings,Deposit,Entertainment,12.07,3201.65,3189.58,7,London,Web Browser,Debit Card,0,0
TXN-100455,CUST-1414,21,Savings,Payment,Groceries,50.34,6401.75,6351.41,5,London,Web Browser,UPI / Wallet,0,0
TXN-100723,CUST-1378,21,Savings,Deposit,Electronics,16.66,24435.59,24418.93,2,Berlin,Web Browser,Credit Card,0,0
TXN-100503,CUST-1424,27,Savings,Payment,Electronics,72.86,1308.96,1236.1,6,London,POS Terminal,Wire Transfer,0,0
TXN-100350,CUST-1451,19,Savings,Deposit,Entertainment,7.9,20173.13,20165.23,4,Berlin,Web Browser,Credit Card,0,0
TXN-100239,CUST-1451,40,Credit,Deposit,Electronics,127.4,1276.77,1149.37,2,London,POS Terminal,Wire Transfer,0,0
TXN-100274,CUST-1347,34,Checking,Deposit,Entertainment,80.68,19462.45,19381.77,5,Mumbai,Web Browser,Debit Card,0,0
TXN-100483,CUST-1353,61,Savings,Payment,Electronics,283.08,6337.43,6054.35,4,London,Mobile App,Wire Transfer,0,0
TXN-100534,CUST-1325,33,Savings,Payment,Entertainment,196.86,18773.38,18576.52,5,London,POS Terminal,UPI / Wallet,0,0
TXN-100651,CUST-1375,46,Credit,Payment,Entertainment,300.98,12007.88,11706.9,6,London,POS Terminal,UPI / Wallet,0,0
TXN-100706,CUST-1468,65,Credit,Deposit,Electronics,343.4,2731.42,2388.02,3,Mumbai,Mobile App,Wire Transfer,1,0
TXN-100111,CUST-1484,20,Business,Deposit,Entertainment,8.62,7767.27,7758.65,6,Mumbai,Web Browser,Debit Card,0,0
TXN-100871,CUST-1380,45,Credit,Payment,Entertainment,870.42,4721.45,3851.03,3,London,POS Terminal,Wire Transfer,1,1
TXN-100166,CUST-1444,53,Savings,Payment,Electronics,892.25,2774.97,1882.72,8,London,Mobile App,Wire Transfer,1,1
TXN-100122,CUST-1463,27,Savings,Transfer,Entertainment,72.02,1900.02,1828.0,16,London,Web Browser,Debit Card,0,0
TXN-100979,CUST-1473,28,Savings,Payment,Electronics,120.59,2329.27,2208.68,12,London,POS Terminal,Wire Transfer,0,0
TXN-100991,CUST-1472,20,Credit,Deposit,Entertainment,13.17,7828.93,7815.76,14,London,Web Browser,Credit Card,0,0
TXN-100642,CUST-1382,25,Savings,Payment,Entertainment,93.81,10152.85,10059.04,3,London,POS Terminal,UPI / Wallet,0,0
TXN-100309,CUST-1422,31,Checking,Deposit,Entertainment,87.23,17868.49,17781.26,3,New York,Web Browser,Debit Card,0,0
TXN-100434,CUST-1441,22,Credit,Deposit,Entertainment,17.85,12182.86,12165.01,9,London,Web Browser,Credit Card,0,0
TXN-100117,CUST-1460,50,Savings,Transfer,Electronics,236.83,3108.05,2871.22,15,Berlin,POS Terminal,Debit Card,0,0
TXN-100248,CUST-1447,48,Checking,Deposit,Electronics,242.06,3902.32,3660.26,4,New York,POS Terminal,Wire Transfer,1,0
TXN-100772,CUST-1459,34,Checking,Payment,Entertainment,185.05,7081.08,6896.03,9,Mumbai,Web Browser,Wire Transfer,0,0
TXN-100070,CUST-1431,29,Savings,Payment,Entertainment,64.28,3396.35,3332.07,13,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100733,CUST-1259,53,Credit,Payment,Electronics,250.89,18009.12,17758.23,9,London,Mobile App,Debit Card,0,0
TXN-100638,CUST-1350,50,Credit,Payment,Electronics,204.8,5401.45,5196.65,5,London,Mobile App,Wire Transfer,0,0
TXN-100279,CUST-1388,21,Savings,Deposit,Entertainment,24.31,19297.97,19273.66,2,London,POS Terminal,Debit Card,0,0
TXN-100216,CUST-1417,44,Credit,Payment,Entertainment,177.68,8851.78,8674.1,16,London,POS Terminal,Credit Card,0,0
TXN-100123,CUST-1438,47,Credit,Payment,Electronics,196.08,2018.25,1822.17,3,London,Mobile App,Wire Transfer,0,0
TXN-100931,CUST-1428,40,Savings,Payment,Electronics,602.92,899.5,296.58,5,Mumbai,Mobile App,Wire Transfer,1,1
TXN-100722,CUST-1300,28,Savings,Deposit,Electronics,63.14,23180.04,23116.9,3,London,Web Browser,Credit Card,0,0
TXN-100318,CUST-1424,49,Savings,Payment,Electronics,298.13,5789.49,5491.36,14,London,POS Terminal,Debit Card,0,0
TXN-100014,CUST-1458,27,Savings,Payment,Entertainment,123.48,5828.52,5705.04,15,London,Web Browser,Debit Card,0,0
TXN-100278,CUST-1366,23,Savings,Deposit,Entertainment,42.83,23311.61,23268.78,1,London,Web Browser,UPI / Wallet,0,0
TXN-100213,CUST-1363,61,Business,Deposit,Electronics,128.05,16629.63,16501.58,5,Mumbai,POS Terminal,Debit Card,0,0
TXN-100987,CUST-1405,33,Savings,Payment,Electronics,168.07,3645.44,3477.37,2,London,POS Terminal,Wire Transfer,0,0
TXN-100506,CUST-1430,56,Checking,Deposit,Electronics,404.6,8670.97,8266.37,4,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-100712,CUST-1470,48,Credit,Deposit,Electronics,157.14,949.48,792.34,1,Mumbai,POS Terminal,Wire Transfer,1,0
TXN-100595,CUST-1414,41,Credit,Payment,Entertainment,225.74,3122.6,2896.86,5,Mumbai,Mobile App,Wire Transfer,0,0
TXN-100215,CUST-1403,51,Checking,Payment,Entertainment,317.15,6430.53,6263.38,4,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100412,CUST-1440,51,Credit,Payment,Electronics,260.72,4563.85,4303.13,5,London,Mobile App,Wire Transfer,1,0
TXN-100396,CUST-1475,20,Savings,Deposit,Electronics,7.89,15646.39,15638.5,13,Berlin,Web Browser,Credit Card,0,0
TXN-100420,CUST-1333,52,Savings,Payment,Entertainment,356.7,9231.89,8875.19,6,London,POS Terminal,UPI / Wallet,0,0
TXN-100981,CUST-1479,19,Checking,Deposit,Entertainment,9.61,9268.08,9258.47,7,London,Web Browser,Debit Card,0,0
TXN-100788,CUST-1453,20,Credit,Deposit,Entertainment,20.06,19846.78,19826.72,2,Mumbai,Web Browser,Credit Card,0,0
TXN-100882,CUST-1467,19,Savings,Deposit,Entertainment,9.49,16982.02,16972.53,5,Berlin,Web Browser,Credit Card,0,0
TXN-100919,CUST-1440,23,Credit,Payment,Entertainment,57.88,2697.12,2639.24,7,London,Web Browser,UPI / Wallet,0,0
TXN-100668,CUST-1307,32,Savings,Payment,Entertainment,227.93,10806.44,10578.51,5,London,Web Browser,UPI / Wallet,0,0
TXN-100251,CUST-1405,39,Credit,Payment,Entertainment,336.72,12792.93,12456.21,7,London,POS Terminal,UPI / Wallet,1,0
TXN-100272,CUST-1354,34,Credit,Payment,Entertainment,250.24,17181.33,16931.09,5,London,Web Browser,Debit Card,0,0
TXN-100831,CUST-1422,34,Credit,Payment,Groceries,1032.1,10707.12,9825.02,8,New York,Web Browser,Debit Card,1,1
TXN-100549,CUST-1409,49,Savings,Payment,Electronics,366.38,6887.48,6521.1,13,London,POS Terminal,Debit Card,0,0
TXN-100432,CUST-1454,56,Credit,Payment,Electronics,210.35,1773.69,1563.34,3,London,Mobile App,Wire Transfer,1,0
TXN-100413,CUST-1430,21,Checking,Deposit,Entertainment,338.52,3807.85,3469.33,1,London,POS Terminal,Wire Transfer,1,1
TXN-100564,CUST-1303,36,Credit,Deposit,Entertainment,610.3,21694.35,21084.05,2,London,POS Terminal,UPI / Wallet,1,1
TXN-100699,CUST-1423,43,Savings,Payment,Electronics,1018.65,4434.89,3416.24,11,London,POS Terminal,UPI / Wallet,1,1
TXN-100244,CUST-1448,19,Savings,Deposit,Entertainment,12.75,20939.44,20926.69,1,Berlin,Web Browser,Credit Card,0,0
TXN-100157,CUST-1380,47,Credit,Payment,Entertainment,429.93,9172.26,8742.33,6,Mumbai,POS Terminal,UPI / Wallet,1,0
TXN-100670,CUST-1178,47,Savings,Payment,Electronics,162.21,14946.13,14783.92,3,London,Mobile App,Wire Transfer,0,0
TXN-100928,CUST-1419,28,Savings,Payment,Entertainment,51.9,5058.14,5006.24,11,Berlin,POS Terminal,Debit Card,0,0
TXN-100857,CUST-1368,56,Business,Deposit,Electronics,77.16,23623.08,23545.92,1,Mumbai,POS Terminal,Debit Card,0,0
TXN-100739,CUST-1362,20,Savings,Deposit,Entertainment,8.02,24202.19,24194.17,1,Berlin,Web Browser,Credit Card,0,0
TXN-100893,CUST-1433,44,Credit,Payment,Entertainment,426.08,6676.48,6250.4,9,London,POS Terminal,UPI / Wallet,1,0
TXN-100609,CUST-1470,26,Savings,Payment,Electronics,35.42,1155.02,1119.6,13,London,Mobile App,UPI / Wallet,0,0
TXN-100734,CUST-1494,18,Savings,Deposit,Entertainment,5.39,12006.48,12151.09,2,London,Web Browser,Credit Card,0,0
TXN-100487,CUST-1452,20,Checking,Deposit,Entertainment,12.2,7078.39,7066.19,5,London,Web Browser,Debit Card,0,0
TXN-100221,CUST-1444,31,Savings,Payment,Electronics,208.05,9673.08,9465.03,11,London,Web Browser,Debit Card,0,0
TXN-100812,CUST-1402,28,Savings,Deposit,Entertainment,134.41,19560.52,19426.11,5,London,Web Browser,UPI / Wallet,0,0
TXN-100133,CUST-1342,56,Credit,Deposit,Electronics,314.56,10473.36,10158.8,3,Mumbai,Mobile App,Wire Transfer,1,0
TXN-100725,CUST-1389,20,Savings,Payment,Entertainment,22.28,14519.5,14497.22,3,London,POS Terminal,Debit Card,0,0
TXN-100135,CUST-1397,20,Savings,Deposit,Entertainment,32.57,22101.0,22068.43,5,London,Web Browser,Credit Card,0,0
TXN-100824,CUST-1451,20,Savings,Deposit,Electronics,19.2,22302.53,22283.33,1,London,Web Browser,Debit Card,0,0
TXN-100602,CUST-1475,19,Credit,Deposit,Entertainment,16.02,5086.33,5070.31,9,London,Web Browser,Debit Card,0,0
TXN-100646,CUST-1424,50,Credit,Payment,Electronics,569.03,1095.28,526.25,2,Mumbai,Mobile App,Wire Transfer,1,1
TXN-100384,CUST-1486,19,Savings,Deposit,Entertainment,7.85,11587.77,11579.92,8,Berlin,Web Browser,Credit Card,0,0
TXN-100178,CUST-1425,30,Savings,Payment,Entertainment,164.91,5155.43,4990.52,6,London,POS Terminal,UPI / Wallet,0,0
TXN-100103,CUST-1190,41,Savings,Payment,Electronics,86.86,21499.23,21412.37,1,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100126,CUST-1473,46,Credit,Payment,Electronics,307.98,2831.44,2523.46,10,London,POS Terminal,Wire Transfer,0,0
TXN-100116,CUST-1469,33,Savings,Transfer,Electronics,113.09,1771.18,1808.09,15,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100671,CUST-1439,42,Savings,Payment,Electronics,169.67,4080.89,3911.22,15,London,POS Terminal,Debit Card,0,0
TXN-100341,CUST-1474,52,Credit,Deposit,Electronics,124.11,667.08,542.97,1,London,POS Terminal,Wire Transfer,1,0
TXN-100613,CUST-1435,45,Credit,Payment,Electronics,224.09,3851.0,3626.91,7,London,POS Terminal,Wire Transfer,0,0
TXN-100175,CUST-1435,37,Savings,Payment,Electronics,201.54,3551.7,3350.16,6,London,POS Terminal,Wire Transfer,0,0
TXN-100655,CUST-1382,21,Savings,Deposit,Entertainment,15.06,22759.69,22744.63,4,London,Web Browser,Credit Card,0,0
TXN-100065,CUST-1495,19,Savings,Deposit,Electronics,8.48,7710.64,7702.16,17,Berlin,Web Browser,Credit Card,0,0
TXN-100465,CUST-1475,40,Savings,Payment,Electronics,94.09,851.42,757.33,7,London,POS Terminal,Wire Transfer,0,0
TXN-100813,CUST-1492,20,Savings,Payment,Electronics,29.08,2239.44,2210.36,14,Berlin,Web Browser,Credit Card,0,0
TXN-100811,CUST-1415,31,Checking,Deposit,Entertainment,86.52,1890.24,1803.72,2,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100337,CUST-1330,43,Savings,Payment,Entertainment,329.98,13589.73,13259.75,6,London,POS Terminal,Debit Card,0,0
TXN-100500,CUST-1436,19,Savings,Deposit,Entertainment,15.14,20777.62,20762.48,4,London,Web Browser,Credit Card,0,0
TXN-100266,CUST-1330,61,Credit,Payment,Electronics,289.53,10668.53,10529.0,8,London,Mobile App,UPI / Wallet,0,0
TXN-100941,CUST-1495,21,Credit,Payment,Entertainment,10.33,395.57,385.24,20,London,Web Browser,Debit Card,0,0
TXN-100884,CUST-1305,46,Checking,Payment,Entertainment,345.65,13617.56,13271.91,6,Mumbai,POS Terminal,UPI / Wallet,0,0
TXN-100889,CUST-1487,19,Savings,Payment,Entertainment,10.42,3574.12,3563.7,12,London,Web Browser,Credit Card,0,0
TXN-100470,CUST-1415,28,Checking,Deposit,Entertainment,41.9,14085.82,14043.92,5,New York,Mobile App,Debit Card,0,0
TXN-100588,CUST-1328,60,Credit,Deposit,Electronics,335.83,11209.92,10874.09,3,London,Mobile App,Wire Transfer,0,0
TXN-100149,CUST-1411,46,Checking,Payment,Entertainment,428.78,7333.26,6904.48,10,Mumbai,POS Terminal,UPI / Wallet,1,0
TXN-100603,CUST-1489,20,Savings,Payment,Electronics,25.11,4652.47,4627.36,17,London,Web Browser,Credit Card,0,0
TXN-100083,CUST-1472,36,Business,Deposit,Entertainment,58.69,1980.5,1921.81,3,Singapore,POS Terminal,Wire Transfer,0,0
TXN-100641,CUST-1455,28,Business,Deposit,Entertainment,37.31,12465.78,12428.47,4,New York,Web Browser,Debit Card,0,0
TXN-100584,CUST-1469,37,Savings,Payment,Electronics,236.73,3383.3,3146.57,13,Berlin,Web Browser,Debit Card,0,0
TXN-100323,CUST-1354,25,Credit,Payment,Entertainment,27.32,14745.36,14718.04,4,London,POS Terminal,UPI / Wallet,0,0
TXN-100868,CUST-1486,29,Business,Deposit,Entertainment,29.48,796.55,767.07,7,New York,POS Terminal,Wire Transfer,0,0
TXN-100683,CUST-1429,45,Credit,Payment,Electronics,253.31,4337.59,4084.28,5,London,POS Terminal,Wire Transfer,1,0
TXN-100841,CUST-1463,21,Savings,Transfer,Electronics,28.24,1030.66,1002.42,12,Berlin,Web Browser,UPI / Wallet,0,0
TXN-100502,CUST-1416,25,Credit,Payment,Groceries,81.51,3985.69,3904.18,4,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100438,CUST-1409,31,Savings,Payment,Electronics,154.13,16030.2,15876.07,7,Berlin,Web Browser,Credit Card,0,0
TXN-100369,CUST-1391,36,Savings,Payment,Electronics,133.43,13342.68,13209.25,10,Berlin,POS Terminal,Credit Card,0,0
TXN-100826,CUST-1452,25,Savings,Payment,Electronics,53.77,4918.36,4864.59,18,Berlin,Web Browser,Credit Card,0,0
TXN-100816,CUST-1391,32,Savings,Payment,Electronics,106.48,14915.73,14809.25,13,London,Web Browser,Credit Card,0,0
TXN-100934,CUST-1410,40,Credit,Deposit,Entertainment,187.78,12976.99,12789.21,3,London,Web Browser,Wire Transfer,0,0
TXN-100481,CUST-1419,24,Savings,Deposit,Electronics,41.86,19785.81,19743.95,4,Berlin,Web Browser,Credit Card,0,0
TXN-100168,CUST-1483,18,Savings,Payment,Electronics,8.42,9788.76,9780.34,6,Berlin,Web Browser,Credit Card,0,0
TXN-100015,CUST-1467,56,Business,Deposit,Electronics,324.11,3541.66,3217.55,2,New York,POS Terminal,Wire Transfer,1,0
TXN-100454,CUST-1420,20,Savings,Deposit,Entertainment,376.85,17070.14,16693.29,1,Berlin,Web Browser,Wire Transfer,1,1
TXN-100955,CUST-1389,56,Savings,Payment,Electronics,1243.52,7724.91,6481.39,9,London,POS Terminal,Debit Card,1,1
TXN-100012,CUST-1261,25,Savings,Payment,Entertainment,70.87,22010.9,21940.03,1,Berlin,POS Terminal,UPI / Wallet,0,0
TXN-100154,CUST-1479,21,Savings,Payment,Entertainment,40.66,4876.49,4835.83,13,London,Web Browser,Credit Card,0,0
TXN-100669,CUST-1487,19,Credit,Deposit,Entertainment,8.18,11685.99,11677.81,2,London,Web Browser,Credit Card,0,0
TXN-100887,CUST-1399,42,Checking,Deposit,Entertainment,159.03,16763.86,16754.83,1,Mumbai,POS Terminal,Wire Transfer,0,0
TXN-100444,CUST-1481,22,Savings,Payment,Entertainment,51.56,5054.16,5002.6,16,London,Web Browser,Credit Card,0,0
