age,account_type,transaction_type,merchant_category,amount,balance_before,balance_after,transaction_hour,location,device_type,payment_method,is_international,is_fraud,transaction_id,customer_id
51,Savings,Deposit,Travel,109.59,9305.04,9195.4501953125,7,Tokyo,POS Terminal,Debit Card,1,0,TXN_100048,CUST_10048
35,Credit,Deposit,Electronics,11.59,1211.81,1200.219970703125,22,Toronto,Web Browser,Wire Transfer,0,0,TXN_100049,CUST_10049
64,Credit,Deposit,Groceries,265.24,10002.56,9737.3203125,13,Singapore,POS Terminal,Debit Card,1,0,TXN_100050,CUST_10050
74,Savings,Payment,Entertainment,38.38,2655.82,2617.43994140625,22,New York,Web Browser,Credit Card,0,0,TXN_100051,CUST_10051
67,Credit,Payment,Travel,96.17,11449.4,11503.23046875,16,Singapore,POS Terminal,Credit Card,1,0,TXN_100052,CUST_10052
28,Business,Payment,Entertainment,23.41,11336.19,11312.7802734375,22,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100053,CUST_10053
63,Credit,Deposit,Entertainment,86.55,5997.26,5910.7099609375,22,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100054,CUST_10054
65,Credit,Deposit,Electronics,60.81,4062.39,4001.580078125,22,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100055,CUST_10055
68,Savings,Deposit,Utilities,77.36,11743.0,11665.6396484375,6,New York,POS Terminal,Credit Card,1,0,TXN_100056,CUST_10056
72,Credit,Payment,Travel,37.55,5275.36,5237.81005859375,21,New York,Mobile App,Credit Card,0,0,TXN_100057,CUST_10057
63,Savings,Deposit,Retail,205.53,8353.01,8147.47998046875,10,Tokyo,POS Terminal,Debit Card,1,0,TXN_100058,CUST_10058
69,Savings,Payment,Retail,117.01,3303.94,3186.929931640625,19,Tokyo,Mobile App,Debit Card,0,0,TXN_100059,CUST_10059
70,Savings,Deposit,Groceries,193.4,9422.99,9229.58984375,14,New York,Web Browser,Debit Card,1,0,TXN_100060,CUST_10060
68,Credit,Payment,Travel,50.19,12956.57,12906.3798828125,21,Singapore,Mobile App,Credit Card,0,0,TXN_100061,CUST_10061
71,Savings,Deposit,Groceries,142.22,8676.78,8534.5595703125,19,Tokyo,POS Terminal,Debit Card,0,0,TXN_100062,CUST_10062
40,Credit,Payment,Electronics,12.61,908.77,896.1599731445312,22,Toronto,Mobile App,Wire Transfer,0,0,TXN_100063,CUST_10063
67,Savings,Payment,Utilities,85.55,9975.43,9889.8798828125,17,Tokyo,Mobile App,Credit Card,1,0,TXN_100064,CUST_10064
47,Credit,Payment,Travel,35.79,6907.02,6871.22998046875,21,Tokyo,Mobile App,Debit Card,0,0,TXN_100065,CUST_10065
72,Savings,Deposit,Groceries,187.08,7216.45,7029.3701171875,16,New York,POS Terminal,Credit Card,1,0,TXN_100066,CUST_10066
72,Savings,Deposit,Entertainment,111.07,4705.27,4594.2001953125,16,Tokyo,POS Terminal,Debit Card,0,0,TXN_100067,CUST_10067
58,Credit,Payment,Retail,142.5,9439.12,9296.6201171875,20,Tokyo,ATM,UPI / Wallet,0,0,TXN_100068,CUST_10068
66,Credit,Deposit,Entertainment,54.91,2914.15,3009.239990234375,22,Toronto,Mobile App,Debit Card,0,0,TXN_100069,CUST_10069
67,Savings,Deposit,Electronics,74.48,1921.64,1847.1600341796875,18,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100070,CUST_10070
20,Checking,Transfer,Travel,21.65,11895.88,11874.23046875,6,New York,Web Browser,Debit Card,1,0,TXN_100071,CUST_10071
25,Credit,Payment,Groceries,46.36,5205.48,5159.1201171875,3,New York,Web Browser,UPI / Wallet,1,0,TXN_100072,CUST_10072
50,Credit,Deposit,Entertainment,25.99,2205.59,2179.60009765625,22,Toronto,Mobile App,Wire Transfer,0,0,TXN_100073,CUST_10073
26,Checking,Payment,Entertainment,17.13,10074.92,10057.7900390625,21,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100074,CUST_10074
73,Credit,Deposit,Electronics,79.07,3246.0,3166.929931640625,22,New York,Web Browser,Debit Card,0,0,TXN_100075,CUST_10075
53,Checking,Transfer,Entertainment,10.68,917.18,906.5,21,New York,POS Terminal,Debit Card,0,0,TXN_100076,CUST_10076
55,Credit,Deposit,Electronics,79.19,2313.4,2234.2099609375,19,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100077,CUST_10077
60,Checking,Deposit,Groceries,53.18,17794.96,17741.779296875,22,Tokyo,Mobile App,Debit Card,0,0,TXN_100078,CUST_10078
70,Savings,Deposit,Retail,151.09,14151.44,14000.349609375,14,Tokyo,POS Terminal,Debit Card,1,0,TXN_100079,CUST_10079
68,Credit,Payment,Retail,30.15,4151.76,4121.60986328125,21,New York,POS Terminal,Credit Card,0,0,TXN_100080,CUST_10080
61,Credit,Deposit,Entertainment,25.89,3345.56,3319.669921875,22,Toronto,Mobile App,Wire Transfer,0,0,TXN_100081,CUST_10081
71,Savings,Deposit,Entertainment,122.63,7650.73,7528.10009765625,19,Tokyo,POS Terminal,Debit Card,0,0,TXN_100082,CUST_10082
69,Savings,Transfer,Travel,19.62,2907.97,2888.35009765625,15,London,Web Browser,Credit Card,0,0,TXN_100083,CUST_10083
43,Credit,Transfer,Utilities,18.34,12405.84,12387.5,14,Mumbai,POS Terminal,Credit Card,1,0,TXN_100084,CUST_10084
21,Savings,Transfer,Travel,13.12,693.8,830.6799926757812,0,Mumbai,Web Browser,Debit Card,1,0,TXN_100085,CUST_10085
70,Checking,Deposit,Entertainment,10.36,8053.73,8043.3701171875,23,Tokyo,Mobile App,Debit Card,0,0,TXN_100086,CUST_10086
66,Savings,Deposit,Entertainment,219.23,8428.33,8209.099609375,17,New York,Web Browser,UPI / Wallet,0,0,TXN_100087,CUST_10087
57,Savings,Deposit,Travel,71.69,15351.43,15279.740234375,4,Singapore,POS Terminal,Debit Card,1,0,TXN_100088,CUST_10088
68,Savings,Deposit,Utilities,43.79,14574.18,14530.3896484375,18,Tokyo,Mobile App,Credit Card,1,0,TXN_100089,CUST_10089
70,Savings,Deposit,Groceries,101.44,8890.76,8789.3203125,17,Tokyo,Mobile App,Debit Card,0,0,TXN_100090,CUST_10090
71,Credit,Payment,Travel,41.09,5626.4,5585.31005859375,15,Mumbai,Web Browser,Credit Card,1,0,TXN_100091,CUST_10091
70,Savings,Payment,Retail,33.58,1660.37,1626.7900390625,15,London,Web Browser,Credit Card,0,0,TXN_100092,CUST_10092
72,Savings,Deposit,Travel,123.93,14021.99,13898.0595703125,16,Singapore,Mobile App,Credit Card,1,0,TXN_100093,CUST_10093
54,Credit,Deposit,Electronics,16.72,4123.44,4106.72021484375,23,Toronto,ATM,Wire Transfer,0,0,TXN_100094,CUST_10094
70,Credit,Payment,Entertainment,104.86,4541.38,4436.52001953125,14,Mumbai,Web Browser,Debit Card,1,0,TXN_100095,CUST_10095
72,Savings,Deposit,Retail,176.92,8249.91,8072.990234375,17,Singapore,POS Terminal,Debit Card,1,0,TXN_100096,CUST_10096
33,Checking,Transfer,Travel,15.46,7202.15,7186.68994140625,18,Singapore,Mobile App,Debit Card,0,0,TXN_100097,CUST_10097
32,Savings,Payment,Groceries,89.81,4003.23,3913.419921875,7,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100098,CUST_10098
40,Credit,Withdrawal,Utilities,5.37,177.53,172.16000366210938,4,Berlin,Web Browser,Credit Card,0,0,TXN_100099,CUST_10099
22,Checking,Deposit,Entertainment,13.09,6453.76,6440.669921875,18,Tokyo,Web Browser,Wire Transfer,0,0,TXN_100100,CUST_10100
72,Credit,Deposit,Entertainment,33.78,2530.22,2496.43994140625,22,Tokyo,Mobile App,Debit Card,0,0,TXN_100101,CUST_10101
18,Checking,Payment,Entertainment,8.48,7362.93,7354.4501953125,11,Singapore,Web Browser,Wire Transfer,0,0,TXN_100102,CUST_10102
70,Credit,Payment,Groceries,106.36,3738.54,3632.179931640625,20,Tokyo,POS Terminal,Debit Card,0,0,TXN_100103,CUST_10103
73,Savings,Deposit,Groceries,121.18,5963.42,5842.240234375,17,New York,Web Browser,Credit Card,1,0,TXN_100104,CUST_10104
38,Checking,Transfer,Groceries,10.8,5448.3,5437.5,20,Mumbai,Web Browser,Debit Card,0,0,TXN_100105,CUST_10105
72,Credit,Payment,Retail,59.76,8859.82,8800.0595703125,22,Tokyo,Mobile App,Credit Card,0,0,TXN_100106,CUST_10106
71,Credit,Transfer,Entertainment,11.69,285.34,273.6499938964844,18,Berlin,Web Browser,Credit Card,0,0,TXN_100107,CUST_10107
46,Checking,Payment,Travel,57.55,15671.44,15613.8896484375,21,Singapore,Mobile App,Debit Card,0,0,TXN_100108,CUST_10108
69,Savings,Deposit,Utilities,61.44,13380.81,13319.3701171875,6,Singapore,POS Terminal,Credit Card,1,0,TXN_100109,CUST_10109
66,Credit,Deposit,Entertainment,44.89,3546.73,3501.840087890625,22,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100110,CUST_10110
31,Credit,Payment,Retail,106.11,11566.74,11460.6298828125,7,Singapore,POS Terminal,Debit Card,1,0,TXN_100111,CUST_10111
61,Credit,Deposit,Utilities,120.79,18872.87,18752.080078125,20,Tokyo,ATM,Debit Card,1,0,TXN_100112,CUST_10112
54,Credit,Payment,Travel,54.31,15853.46,15799.150390625,22,Tokyo,ATM,UPI / Wallet,0,0,TXN_100113,CUST_10113
67,Credit,Deposit,Retail,204.99,13711.78,13506.7900390625,13,Singapore,POS Terminal,Debit Card,1,0,TXN_100114,CUST_10114
70,Savings,Deposit,Travel,157.61,13612.24,13454.6298828125,17,Tokyo,Mobile App,Debit Card,1,0,TXN_100115,CUST_10115
66,Credit,Payment,Travel,88.99,15095.93,15006.9404296875,13,New York,POS Terminal,Credit Card,1,0,TXN_100116,CUST_10116
72,Savings,Deposit,Retail,156.98,11723.13,11566.150390625,18,Singapore,POS Terminal,Credit Card,1,0,TXN_100117,CUST_10117
21,Credit,Withdrawal,Travel,11.56,1529.26,1517.699951171875,5,Singapore,POS Terminal,Debit Card,0,0,TXN_100118,CUST_10118
73,Savings,Deposit,Retail,115.07,8648.75,8533.6796875,17,Singapore,POS Terminal,Credit Card,1,0,TXN_100119,CUST_10119
71,Credit,Payment,Groceries,68.79,5062.35,4993.56005859375,18,London,Web Browser,Credit Card,0,0,TXN_100120,CUST_10120
50,Credit,Deposit,Entertainment,30.59,5224.09,5193.5,22,Toronto,Mobile App,UPI / Wallet,0,0,TXN_100121,CUST_10121
59,Credit,Payment,Retail,30.65,4265.32,4234.669921875,21,Singapore,POS Terminal,Debit Card,0,0,TXN_100122,CUST_10122
72,Savings,Deposit,Retail,121.78,9243.45,9121.669921875,16,Singapore,POS Terminal,Credit Card,1,0,TXN_100123,CUST_10123
19,Checking,Transfer,Retail,8.4,3800.86,3792.4599609375,19,Toronto,Mobile App,Wire Transfer,0,0,TXN_100124,CUST_10124
73,Savings,Deposit,Travel,98.36,13505.9,13557.5400390625,18,Singapore,POS Terminal,Credit Card,1,0,TXN_100125,CUST_10125
32,Savings,Deposit,Electronics,25.06,2462.58,2437.52001953125,19,Toronto,Mobile App,Wire Transfer,0,0,TXN_100126,CUST_10126
60,Savings,Deposit,Entertainment,63.62,4290.28,4226.66015625,19,Toronto,Mobile App,UPI / Wallet,0,0,TXN_100127,CUST_10127
66,Savings,Payment,Utilities,47.81,9185.87,9138.0595703125,17,Tokyo,Mobile App,Credit Card,1,0,TXN_100128,CUST_10128
70,Credit,Payment,Entertainment,42.07,1958.24,1916.1700439453125,21,Mumbai,Web Browser,Credit Card,0,0,TXN_100129,CUST_10129
27,Credit,Transfer,Utilities,21.07,3112.34,3091.27001953125,12,Tokyo,Mobile App,Credit Card,1,0,TXN_100130,CUST_10130
33,Credit,Withdrawal,Utilities,7.36,1276.28,1268.9200439453125,11,London,Web Browser,Credit Card,0,0,TXN_100131,CUST_10131
70,Credit,Payment,Travel,76.31,6826.41,6750.10009765625,18,Singapore,POS Terminal,Credit Card,0,0,TXN_100132,CUST_10132
32,Credit,Deposit,Electronics,12.56,4325.68,4313.1201171875,22,Toronto,ATM,Wire Transfer,0,0,TXN_100133,CUST_10133
26,Checking,Payment,Retail,80.0,19039.28,18959.279296875,8,New York,POS Terminal,Debit Card,1,0,TXN_100134,CUST_10134
64,Credit,Deposit,Electronics,82.22,2274.68,2192.4599609375,17,Mumbai,Web Browser,Debit Card,0,0,TXN_100135,CUST_10135
70,Savings,Deposit,Retail,166.32,9131.05,9114.73046875,9,New York,POS Terminal,Credit Card,1,0,TXN_100136,CUST_10136
66,Credit,Deposit,Utilities,108.33,11316.19,11207.8603515625,20,Tokyo,ATM,Debit Card,1,0,TXN_100137,CUST_10137
68,Savings,Deposit,Entertainment,165.58,8488.95,8323.3701171875,16,Singapore,POS Terminal,Debit Card,0,0,TXN_100138,CUST_10138
74,Savings,Deposit,Entertainment,72.12,3062.7,2990.580078125,22,New York,POS Terminal,Credit Card,0,0,TXN_100139,CUST_10139
74,Savings,Deposit,Groceries,117.75,6419.9,6302.14990234375,18,New York,Web Browser,Credit Card,1,0,TXN_100140,CUST_10140
67,Checking,Deposit,Electronics,18.51,784.01,765.5,23,Tokyo,Web Browser,UPI / Wallet,0,0,TXN_100141,CUST_10141
56,Savings,Deposit,Entertainment,180.68,4575.01,4394.330078125,15,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100142,CUST_10142
52,Savings,Deposit,Groceries,45.56,3740.16,3694.60009765625,21,Toronto,ATM,UPI / Wallet,0,0,TXN_100143,CUST_10143
69,Savings,Deposit,Groceries,257.21,12275.0,12017.7900390625,12,New York,POS Terminal,Debit Card,1,0,TXN_100144,CUST_10144
54,Credit,Payment,Retail,90.59,13842.24,13751.650390625,20,Tokyo,ATM,UPI / Wallet,0,0,TXN_100145,CUST_10145
73,Savings,Deposit,Groceries,51.91,2752.91,2701.0,19,Mumbai,Web Browser,Credit Card,0,0,TXN_100146,CUST_10146
28,Credit,Transfer,Entertainment,8.44,683.91,675.469970703125,18,New York,Web Browser,Debit Card,0,0,TXN_100147,CUST_10147
52,Credit,Payment,Utilities,50.12,13224.22,13174.099609375,8,New York,POS Terminal,Credit Card,1,0,TXN_100148,CUST_10148
52,Credit,Deposit,Groceries,96.73,15845.64,15748.91015625,21,Tokyo,Mobile App,UPI / Wallet,0,0,TXN_100149,CUST_10149
68,Credit,Deposit,Electronics,49.33,2478.85,2579.52001953125,22,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100150,CUST_10150
29,Credit,Transfer,Travel,29.46,3023.78,2994.320068359375,3,Mumbai,Web Browser,Debit Card,1,0,TXN_100151,CUST_10151
59,Credit,Payment,Utilities,86.69,11546.17,11459.48046875,11,Singapore,POS Terminal,Credit Card,1,0,TXN_100152,CUST_10152
22,Checking,Payment,Entertainment,13.88,2983.54,2969.659912109375,20,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100153,CUST_10153
71,Credit,Deposit,Electronics,80.54,2225.09,2144.550048828125,22,Tokyo,POS Terminal,Debit Card,0,0,TXN_100154,CUST_10154
62,Credit,Deposit,Travel,123.97,17272.36,17148.390625,13,Singapore,Mobile App,Debit Card,1,0,TXN_100155,CUST_10155
27,Credit,Transfer,Travel,36.91,7146.91,7110.0,10,Singapore,POS Terminal,Debit Card,0,0,TXN_100156,CUST_10156
66,Savings,Payment,Utilities,109.9,8698.97,8589.0703125,14,Tokyo,Mobile App,Debit Card,1,0,TXN_100157,CUST_10157
73,Savings,Deposit,Retail,147.57,9779.76,9632.1904296875,18,Tokyo,POS Terminal,Debit Card,1,0,TXN_100158,CUST_10158
51,Savings,Deposit,Retail,147.0,8416.09,8269.08984375,11,Tokyo,Mobile App,UPI / Wallet,1,0,TXN_100159,CUST_10159
70,Credit,Payment,Entertainment,22.98,3703.96,3680.97998046875,23,Singapore,POS Terminal,Debit Card,0,0,TXN_100160,CUST_10160
70,Credit,Payment,Retail,17.92,7960.11,7942.18994140625,23,Tokyo,ATM,Credit Card,0,0,TXN_100161,CUST_10161
55,Credit,Deposit,Travel,148.38,15762.22,15613.83984375,9,New York,POS Terminal,Debit Card,1,0,TXN_100162,CUST_10162
34,Credit,Payment,Retail,54.23,4595.37,4541.14013671875,7,Mumbai,Web Browser,Debit Card,0,0,TXN_100163,CUST_10163
66,Credit,Payment,Retail,231.72,11627.11,11545.3896484375,14,New York,POS Terminal,Debit Card,1,0,TXN_100164,CUST_10164
61,Business,Payment,Entertainment,5.63,1918.94,1913.31005859375,23,Tokyo,Mobile App,Debit Card,0,0,TXN_100165,CUST_10165
61,Savings,Deposit,Retail,161.03,9738.46,9577.4296875,12,Tokyo,Mobile App,UPI / Wallet,1,0,TXN_100166,CUST_10166
24,Checking,Payment,Groceries,7.43,5619.29,5611.85986328125,23,Toronto,ATM,Wire Transfer,0,0,TXN_100167,CUST_10167
72,Savings,Deposit,Utilities,71.87,13591.82,13519.9501953125,21,Tokyo,ATM,Credit Card,1,0,TXN_100168,CUST_10168
48,Savings,Deposit,Retail,41.16,6875.27,6834.10986328125,1,Mumbai,Web Browser,Debit Card,1,0,TXN_100169,CUST_10169
65,Savings,Deposit,Retail,146.22,11210.8,11064.580078125,7,New York,POS Terminal,Debit Card,1,0,TXN_100170,CUST_10170
74,Savings,Deposit,Electronics,62.63,1971.28,1908.6500244140625,22,New York,Web Browser,Credit Card,0,0,TXN_100171,CUST_10171
69,Checking,Transfer,Groceries,10.22,5248.36,5238.14013671875,22,London,Web Browser,Credit Card,0,0,TXN_100172,CUST_10172
59,Credit,Payment,Utilities,85.83,14650.89,14565.0595703125,12,Singapore,Mobile App,Debit Card,1,0,TXN_100173,CUST_10173
26,Business,Payment,Entertainment,39.25,12047.66,12008.41015625,20,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100174,CUST_10174
58,Savings,Deposit,Groceries,253.81,11905.12,11651.3095703125,8,Singapore,POS Terminal,Debit Card,1,0,TXN_100175,CUST_10175
19,Credit,Transfer,Groceries,16.32,2649.75,2783.429931640625,11,Toronto,POS Terminal,UPI / Wallet,0,0,TXN_100176,CUST_10176
62,Credit,Payment,Retail,59.42,8749.26,8689.83984375,22,Tokyo,Mobile App,Debit Card,0,0,TXN_100177,CUST_10177
68,Credit,Deposit,Entertainment,60.35,2588.97,2528.6201171875,22,Tokyo,Web Browser,Debit Card,0,0,TXN_100178,CUST_10178
69,Credit,Payment,Retail,28.51,6333.11,6304.60009765625,22,Tokyo,Mobile App,Credit Card,0,0,TXN_100179,CUST_10179
74,Savings,Deposit,Retail,69.81,8275.86,8206.0498046875,21,Singapore,POS Terminal,Credit Card,0,0,TXN_100180,CUST_10180
23,Checking,Deposit,Entertainment,26.75,11820.14,11793.3896484375,19,Toronto,Mobile App,Wire Transfer,0,0,TXN_100181,CUST_10181
50,Credit,Deposit,Electronics,20.76,576.16,555.4000244140625,22,Toronto,POS Terminal,Wire Transfer,0,0,TXN_100182,CUST_10182
70,Savings,Deposit,Retail,173.23,8597.7,8424.4697265625,16,Tokyo,Mobile App,Debit Card,1,0,TXN_100183,CUST_10183
31,Checking,Payment,Retail,26.87,18540.68,18513.810546875,20,Singapore,Mobile App,UPI / Wallet,0,0,TXN_100184,CUST_10184
45,Checking,Deposit,Entertainment,103.6,4640.16,4536.56005859375,18,Singapore,POS Terminal,UPI / Wallet,0,0,TXN_100185,CUST_10185
73,Credit,Payment,Groceries,36.36,2787.13,2750.77001953125,21,Mumbai,Web Browser,Credit Card,0,0,TXN_100186,CUST_10186
65,Credit,Payment,Entertainment,86.73,2689.24,2602.510009765625,21,Singapore,POS Terminal,Debit Card,0,0,TXN_100187,CUST_10187
71,Savings,Payment,Entertainment,63.8,504.45,440.6499938964844,11,London,Web Browser,Credit Card,0,0,TXN_100188,CUST_10188
19,Checking,Deposit,Electronics,5.55,733.84,728.2899780273438,21,Tokyo,Web Browser,Wire Transfer,0,0,TXN_100189,CUST_10189
66,Savings,Deposit,Entertainment,167.71,4380.03,4212.31982421875,16,Tokyo,POS Terminal,UPI / Wallet,0,0,TXN_100190,CUST_10190
66,Savings,Deposit,Groceries,218.67,9022.3,8803.6298828125,13,Singapore,POS Terminal,Debit Card,1,0,TXN_100191,CUST_10191
67,Savings,Payment,Utilities,29.09,3704.06,3674.969970703125,10,Tokyo,Mobile App,Credit Card,1,0,TXN_100192,CUST_10192
68,Checking,Deposit,Entertainment,66.54,10213.0,10146.4599609375,23,Singapore,POS Terminal,Debit Card,0,0,TXN_100193,CUST_10193
66,Credit,Payment,Utilities,62.46,13702.1,13639.6396484375,21,Tokyo,Mobile App,Credit Card,1,0,TXN_100194,CUST_10194
64,Credit,Deposit,Travel,185.91,16647.88,16461.970703125,10,Singapore,POS Terminal,Debit Card,1,0,TXN_100195,CUST_10195
61,Credit,Deposit,Retail,26.36,13491.54,13465.1796875,23,Toronto,ATM,UPI / Wallet,0,0,TXN_100196,CUST_10196
71,Savings,Deposit,Electronics,90.22,1244.61,1154.3900146484375,19,New York,Web Browser,UPI / Wallet,0,0,TXN_100197,CUST_10197
